,clearances_per_game,dribbled_past_per_game,fouls_per_game,interceptions_per_game,offsides_won_per_game,outfielder_blocks_per_game,own_goals,player_number,tackles_per_game,Team,Year_end,Year_start
7,0.3,1.1,0.8,0.3,0.1,0.0,0.0,247454,1.4,Arsenal,2022,2021
8,1.0,0.9,1.1,0.8,0.1,0.2,0.0,89401,1.2,Arsenal,2022,2021
9,0.6,0.1,0.6,0.7,0.1,0.4,0.0,349102,1.2,Arsenal,2022,2021
10,0.8,0.4,0.4,1.0,0.0,0.1,0.0,125209,1.1,Arsenal,2022,2021
11,0.6,0.7,1.0,0.6,0.0,0.1,0.0,367185,1.1,Arsenal,2022,2021
12,0.4,0.3,0.5,0.5,0.0,0.0,0.0,255169,1.0,Arsenal,2022,2021
13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,342564,1.0,Arsenal,2022,2021
14,1.4,0.5,1.0,0.4,0.1,0.2,0.0,379790,1.0,Arsenal,2022,2021
15,0.4,0.7,0.8,0.7,0.0,0.0,0.0,380706,0.9,Arsenal,2022,2021
16,0.2,0.5,1.1,0.2,0.0,0.0,0.0,73078,0.9,Arsenal,2022,2021
17,2.8,0.1,0.6,0.7,0.3,1.2,0.0,288795,0.9,Arsenal,2022,2021
18,2.2,0.0,0.2,0.7,0.2,0.2,0.0,297403,0.8,Arsenal,2022,2021
19,0.3,0.5,1.1,0.0,0.0,0.1,0.0,44120,0.8,Arsenal,2022,2021
20,0.5,0.0,0.0,0.0,0.0,0.0,0.0,384065,0.5,Arsenal,2022,2021
21,0.2,0.1,0.8,0.2,0.0,0.1,0.0,345845,0.4,Arsenal,2022,2021
22,0.3,0.5,0.2,0.5,0.0,0.0,0.0,363686,0.4,Arsenal,2022,2021
23,0.1,0.3,0.4,0.4,0.0,0.1,0.0,239872,0.4,Arsenal,2022,2021
24,1.3,0.0,0.0,0.0,0.0,0.0,0.0,92173,0.3,Arsenal,2022,2021
25,1.1,0.0,0.0,0.0,0.0,0.0,0.0,316858,0.1,Arsenal,2022,2021
26,0.5,0.0,1.0,2.0,0.0,0.0,0.0,110260,0.0,Arsenal,2022,2021
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,132838,5.0,Chelsea,2022,2021
1,0.3,0.6,0.8,1.2,0.0,0.1,0.0,114075,2.3,Chelsea,2022,2021
2,0.7,1.9,1.0,1.2,0.0,0.1,0.0,106968,2.2,Chelsea,2022,2021
3,0.4,0.7,1.0,0.3,0.0,0.2,0.0,93894,2.0,Chelsea,2022,2021
4,0.9,0.7,0.9,0.7,0.0,0.3,0.0,112161,2.0,Chelsea,2022,2021
5,2.1,0.4,1.0,1.0,0.3,0.3,0.0,353292,2.0,Chelsea,2022,2021
6,2.3,0.7,0.9,0.9,0.1,0.3,0.0,25931,1.9,Chelsea,2022,2021
7,2.4,0.6,1.0,1.4,0.8,0.4,0.0,322747,1.8,Chelsea,2022,2021
8,1.8,0.7,0.9,1.5,0.1,0.2,0.0,84008,1.5,Chelsea,2022,2021
9,2.6,0.4,1.0,0.8,0.4,0.3,0.0,104010,1.4,Chelsea,2022,2021
10,0.3,0.8,0.9,0.4,0.0,0.0,0.0,343346,1.3,Chelsea,2022,2021
11,0.7,0.5,0.8,0.7,0.1,0.1,1.0,361330,1.3,Chelsea,2022,2021
12,0.7,0.4,0.8,0.5,0.0,0.3,0.0,255777,1.2,Chelsea,2022,2021
13,2.0,0.4,1.4,0.6,0.1,0.0,0.0,299272,1.1,Chelsea,2022,2021
14,3.0,0.3,0.4,1.4,0.6,1.0,0.0,28550,1.0,Chelsea,2022,2021
15,0.3,1.0,0.7,0.1,0.0,0.0,0.0,350088,0.9,Chelsea,2022,2021
16,0.3,1.1,1.0,0.4,0.0,0.0,0.0,115868,0.8,Chelsea,2022,2021
17,2.7,0.2,0.6,1.5,0.7,0.3,0.0,130331,0.7,Chelsea,2022,2021
18,1.0,0.3,1.4,0.1,0.0,0.0,0.0,326413,0.6,Chelsea,2022,2021
19,0.4,0.6,0.7,0.2,0.0,0.0,0.0,302692,0.5,Chelsea,2022,2021
20,0.2,0.9,0.5,0.1,0.0,0.0,0.0,130903,0.4,Chelsea,2022,2021
21,0.8,0.2,0.3,0.0,0.0,0.0,0.0,78498,0.1,Chelsea,2022,2021
22,0.7,0.1,0.0,0.0,0.0,0.0,0.0,321390,0.0,Chelsea,2022,2021
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101955,0.0,Chelsea,2022,2021
24,1.5,0.0,0.0,0.0,0.0,0.0,0.0,113880,0.0,Chelsea,2022,2021
25,0.0,0.2,0.3,0.2,0.0,0.0,0.0,92547,0.0,Chelsea,2022,2021
0,1.5,0.3,1.5,0.8,0.4,0.2,0.0,301455,2.1,Liverpool,2022,2021
1,0.1,0.7,0.9,0.6,0.0,0.1,0.0,243510,2.0,Liverpool,2022,2021
2,0.5,1.3,0.8,1.0,0.0,0.1,0.0,74939,1.9,Liverpool,2022,2021
3,0.8,1.6,1.4,1.4,0.1,0.3,0.0,115916,1.6,Liverpool,2022,2021
4,2.9,0.4,0.4,1.4,1.4,0.5,0.0,74341,1.5,Liverpool,2022,2021
5,3.4,0.3,0.9,1.5,1.0,0.8,0.0,345957,1.5,Liverpool,2022,2021
6,0.8,0.5,0.6,0.6,0.3,0.1,0.0,136451,1.3,Liverpool,2022,2021
7,1.0,1.0,0.4,1.3,0.4,0.1,0.0,318871,1.3,Liverpool,2022,2021
8,1.8,0.5,0.7,0.8,0.5,0.1,0.0,115726,1.2,Liverpool,2022,2021
9,0.8,0.7,0.7,0.7,0.0,0.2,0.0,4511,1.2,Liverpool,2022,2021
10,0.2,0.7,0.4,0.2,0.0,0.0,0.0,96182,1.2,Liverpool,2022,2021
11,0.2,1.2,1.2,0.2,0.0,0.1,0.0,235755,1.1,Liverpool,2022,2021
12,0.3,0.8,0.7,0.7,0.1,0.0,0.0,68659,1.0,Liverpool,2022,2021
13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,408662,1.0,Liverpool,2022,2021
14,0.3,0.5,1.5,0.2,0.1,0.0,0.0,109915,1.0,Liverpool,2022,2021
15,0.3,0.6,0.6,0.4,0.0,0.1,0.0,84146,0.9,Liverpool,2022,2021
16,0.2,0.6,0.7,0.4,0.0,0.0,0.0,355354,0.7,Liverpool,2022,2021
17,0.2,0.5,1.1,0.3,0.0,0.0,0.0,377168,0.7,Liverpool,2022,2021
18,0.5,0.0,0.0,0.0,0.0,0.0,0.0,322176,0.5,Liverpool,2022,2021
19,0.3,1.0,0.3,0.7,0.0,0.2,0.0,363982,0.5,Liverpool,2022,2021
20,0.1,0.4,0.3,0.2,0.0,0.0,0.0,108226,0.5,Liverpool,2022,2021
21,3.1,0.1,0.3,0.9,1.3,0.4,0.0,95408,0.5,Liverpool,2022,2021
22,0.2,0.5,0.4,0.1,0.0,0.0,0.0,262838,0.3,Liverpool,2022,2021
23,1.3,0.1,0.0,0.0,0.0,0.0,1.0,114147,0.1,Liverpool,2022,2021
24,0.3,0.3,0.3,0.1,0.0,0.0,0.0,124688,0.0,Liverpool,2022,2021
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386969,0.0,Liverpool,2022,2021
26,0.0,1.0,0.5,1.5,0.0,0.0,0.0,425568,0.0,Liverpool,2022,2021
0,0.9,1.3,0.9,1.6,0.3,0.1,0.0,128967,2.3,Manchester City,2022,2021
1,1.3,0.8,1.3,0.8,0.1,0.2,0.0,303139,2.2,Manchester City,2022,2021
2,0.0,4.0,2.0,0.0,0.0,0.0,0.0,105962,2.0,Manchester City,2022,2021
3,0.4,1.0,0.9,0.6,0.0,0.1,0.0,136741,1.6,Manchester City,2022,2021
4,0.7,0.6,0.7,0.9,0.3,0.2,0.0,273257,1.3,Manchester City,2022,2021
5,1.5,0.1,0.6,0.6,0.2,0.4,0.0,122945,1.1,Manchester City,2022,2021
6,0.7,0.9,0.7,0.4,0.2,0.1,0.0,19119,1.1,Manchester City,2022,2021
7,0.5,0.8,0.7,0.2,0.0,0.1,0.0,73084,1.1,Manchester City,2022,2021
8,1.8,0.2,0.4,0.6,0.7,0.3,0.0,122117,1.0,Manchester City,2022,2021
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425574,1.0,Manchester City,2022,2021
10,2.2,0.2,0.9,0.8,0.9,0.4,0.0,313171,0.9,Manchester City,2022,2021
11,0.4,0.7,0.5,0.6,0.0,0.0,0.0,77464,0.9,Manchester City,2022,2021
12,0.1,0.4,0.6,0.4,0.0,0.0,0.0,97692,0.8,Manchester City,2022,2021
13,0.8,0.5,0.4,0.7,0.4,0.2,0.0,69778,0.8,Manchester City,2022,2021
14,0.2,0.3,0.7,0.3,0.0,0.0,0.0,113069,0.7,Manchester City,2022,2021
15,0.2,0.7,0.9,0.5,0.0,0.0,0.0,279379,0.6,Manchester City,2022,2021
16,0.1,0.4,0.5,0.4,0.0,0.0,0.0,331254,0.6,Manchester City,2022,2021
17,0.0,0.5,0.3,0.3,0.0,0.0,0.0,395692,0.5,Manchester City,2022,2021
18,0.0,0.8,0.3,0.0,0.0,0.0,0.0,349760,0.5,Manchester City,2022,2021
19,0.1,0.5,0.4,0.2,0.0,0.0,0.0,104749,0.4,Manchester City,2022,2021
20,1.8,0.1,0.2,0.8,0.8,0.2,0.0,101374,0.4,Manchester City,2022,2021
21,0.6,0.1,0.0,0.0,0.0,0.0,0.0,121774,0.1,Manchester City,2022,2021
22,0.0,1.0,0.5,0.0,0.0,0.0,0.0,425576,0.0,Manchester City,2022,2021
23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,416803,0.0,Manchester City,2022,2021
24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,401254,0.0,Manchester City,2022,2021
25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,145473,0.0,Manchester City,2022,2021
0,3.3,0.5,1.3,1.5,0.1,1.0,0.0,323663,2.8,Tottenham,2022,2021
1,2.5,1.0,0.9,0.7,0.1,0.1,0.0,328512,2.3,Tottenham,2022,2021
2,1.4,1.3,0.8,1.3,0.0,0.4,0.0,101859,2.2,Tottenham,2022,2021
3,1.9,0.9,1.3,1.2,0.1,0.5,0.0,303657,2.1,Tottenham,2022,2021
4,0.4,0.9,0.9,0.7,0.0,0.4,0.0,364215,1.8,Tottenham,2022,2021
5,2.3,0.4,0.7,1.3,0.3,0.7,0.0,322655,1.8,Tottenham,2022,2021
6,1.5,0.7,1.3,0.5,0.1,0.2,0.0,322611,1.7,Tottenham,2022,2021
7,1.6,0.8,0.9,1.2,0.2,0.3,0.0,362275,1.6,Tottenham,2022,2021
8,1.4,1.2,1.2,0.6,0.0,0.5,0.0,131519,1.4,Tottenham,2022,2021
9,2.7,0.9,1.7,0.8,0.0,0.5,0.0,384063,1.3,Tottenham,2022,2021
10,2.5,0.4,1.1,1.0,0.3,0.7,0.0,103837,1.2,Tottenham,2022,2021
11,1.3,0.4,0.7,0.9,0.1,0.1,0.0,94042,1.2,Tottenham,2022,2021
12,0.1,0.8,0.3,0.1,0.0,0.0,0.0,321389,1.1,Tottenham,2022,2021
13,0.1,1.0,1.1,0.7,0.0,0.0,0.0,355855,1.1,Tottenham,2022,2021
14,0.0,0.7,0.2,0.1,0.0,0.1,0.0,303908,0.9,Tottenham,2022,2021
15,0.4,0.7,0.6,0.8,0.0,0.2,0.0,143990,0.8,Tottenham,2022,2021
16,0.5,0.8,0.6,0.5,0.0,0.0,0.0,92508,0.7,Tottenham,2022,2021
17,4.0,0.2,0.3,0.8,0.3,0.9,1.0,117973,0.4,Tottenham,2022,2021
18,0.2,0.5,0.4,0.4,0.0,0.2,0.0,91909,0.4,Tottenham,2022,2021
19,1.1,0.3,1.1,0.1,0.1,0.2,0.0,83532,0.4,Tottenham,2022,2021
20,0.0,0.1,0.1,0.0,0.0,0.0,0.0,368519,0.3,Tottenham,2022,2021
21,0.3,0.4,0.4,0.0,0.0,0.0,0.0,279425,0.1,Tottenham,2022,2021
22,0.9,0.0,0.0,0.0,0.0,0.0,0.0,25604,0.0,Tottenham,2022,2021
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407154,0.0,Tottenham,2022,2021
24,2.3,0.0,0.0,0.0,0.0,0.3,0.0,302312,0.0,Tottenham,2022,2021
0,0.3,1.8,2.8,2.0,0.0,0.2,0.0,584,3.6,Bayern Munich,2010,2009
1,0.6,1.6,1.9,1.2,0.1,0.2,0.0,4567,3.2,Bayern Munich,2010,2009
2,3.1,1.0,1.4,2.2,0.4,0.2,0.0,5840,3.0,Bayern Munich,2010,2009
3,1.0,1.0,0.3,1.0,0.0,0.0,0.0,39722,2.3,Bayern Munich,2010,2009
4,1.7,0.5,1.1,1.3,0.4,0.3,0.0,29943,2.1,Bayern Munich,2010,2009
5,1.3,1.1,0.8,1.1,0.0,0.0,0.0,70097,2.0,Bayern Munich,2010,2009
6,1.1,0.7,0.4,1.7,0.1,0.3,0.0,5570,1.9,Bayern Munich,2010,2009
7,0.6,1.6,0.7,1.3,0.0,0.0,0.0,4801,1.9,Bayern Munich,2010,2009
8,0.2,1.0,1.4,0.5,0.0,0.0,0.0,37099,1.7,Bayern Munich,2010,2009
9,1.0,0.3,1.0,0.0,0.7,0.0,0.0,29247,1.7,Bayern Munich,2010,2009
10,0.3,0.8,1.0,0.8,0.0,0.0,0.0,6554,1.5,Bayern Munich,2010,2009
11,3.4,0.3,1.0,2.8,0.4,0.5,0.0,2179,1.5,Bayern Munich,2010,2009
12,0.6,0.2,1.4,0.3,0.0,0.2,0.0,18869,1.3,Bayern Munich,2010,2009
13,0.0,1.0,0.7,0.0,0.0,0.0,0.0,18916,1.3,Bayern Munich,2010,2009
14,0.5,0.7,0.9,1.1,0.0,0.2,0.0,17746,1.2,Bayern Munich,2010,2009
15,0.2,0.6,1.2,0.2,0.0,0.1,0.0,3467,0.8,Bayern Munich,2010,2009
16,0.1,0.5,0.5,0.2,0.0,0.2,0.0,5474,0.7,Bayern Munich,2010,2009
17,0.2,0.1,1.3,0.3,0.0,0.0,0.0,374,0.7,Bayern Munich,2010,2009
18,0.1,0.3,1.1,0.2,0.0,0.0,0.0,9016,0.6,Bayern Munich,2010,2009
19,0.0,0.7,0.9,0.5,0.0,0.0,0.0,4173,0.6,Bayern Munich,2010,2009
20,0.4,0.4,1.2,0.4,0.0,0.1,0.0,6255,0.6,Bayern Munich,2010,2009
21,1.0,0.0,0.0,0.1,0.0,0.0,0.0,256,0.1,Bayern Munich,2010,2009
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19789,0.0,Bayern Munich,2010,2009
23,0.8,0.0,3.0,0.3,0.0,0.0,0.0,164,0.0,Bayern Munich,2010,2009
24,0.8,0.0,0.0,0.0,0.3,0.0,0.0,6220,0.0,Bayern Munich,2010,2009
0,0.5,2.2,3.1,2.1,0.0,0.1,0.0,25008,4.5,Bayer Leverkusen,2010,2009
1,1.3,0.9,1.2,1.6,0.6,0.1,0.0,30993,2.8,Bayer Leverkusen,2010,2009
2,1.4,0.8,1.4,2.2,0.2,0.3,0.0,40942,2.6,Bayer Leverkusen,2010,2009
3,0.8,1.0,0.8,1.4,0.5,0.1,0.0,13423,2.4,Bayer Leverkusen,2010,2009
4,4.3,0.4,1.2,3.0,1.2,0.4,0.0,8,1.6,Bayer Leverkusen,2010,2009
5,1.3,0.6,1.6,1.6,0.3,0.1,0.0,18315,1.6,Bayer Leverkusen,2010,2009
6,0.9,0.2,1.1,1.5,0.1,0.3,0.0,6427,1.5,Bayer Leverkusen,2010,2009
7,3.8,0.5,0.7,2.7,1.8,0.3,0.0,5627,1.5,Bayer Leverkusen,2010,2009
8,0.7,0.2,0.4,0.8,0.0,0.1,0.0,29940,1.5,Bayer Leverkusen,2010,2009
9,0.4,0.8,1.4,1.1,0.0,0.1,0.0,9719,1.4,Bayer Leverkusen,2010,2009
10,0.3,0.8,0.9,1.0,0.0,0.1,0.0,31772,1.4,Bayer Leverkusen,2010,2009
11,0.0,0.0,0.5,0.8,0.0,0.0,0.0,76635,1.3,Bayer Leverkusen,2010,2009
12,0.3,0.5,2.5,0.7,0.0,0.1,0.0,8096,1.2,Bayer Leverkusen,2010,2009
13,0.2,0.6,1.1,0.8,0.0,0.1,0.0,25716,1.1,Bayer Leverkusen,2010,2009
14,0.8,0.3,0.5,0.7,0.5,0.0,0.0,3119,1.1,Bayer Leverkusen,2010,2009
15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21082,1.0,Bayer Leverkusen,2010,2009
16,0.5,0.5,1.7,0.4,0.0,0.0,0.0,26176,0.5,Bayer Leverkusen,2010,2009
17,0.1,0.1,0.0,0.1,0.0,0.0,0.0,5493,0.3,Bayer Leverkusen,2010,2009
18,1.7,0.4,0.6,0.9,0.7,0.0,0.0,6673,0.1,Bayer Leverkusen,2010,2009
19,1.1,0.2,0.0,0.1,0.0,0.0,0.0,24090,0.0,Bayer Leverkusen,2010,2009
20,0.3,0.0,0.0,0.0,0.0,0.0,0.0,36383,0.0,Bayer Leverkusen,2010,2009
21,0.0,0.3,0.3,0.1,0.0,0.0,0.0,6670,0.0,Bayer Leverkusen,2010,2009
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86174,0.0,Bayer Leverkusen,2010,2009
23,0.0,0.3,0.0,0.3,0.0,0.0,0.0,11622,0.0,Bayer Leverkusen,2010,2009
0,4.5,1.2,0.7,2.6,0.4,0.5,0.0,21541,3.5,Borussia Dortmund,2010,2009
1,1.0,1.8,1.5,2.5,0.0,0.2,0.0,14176,3.4,Borussia Dortmund,2010,2009
2,1.4,1.7,1.8,2.1,0.2,0.4,0.0,22589,3.3,Borussia Dortmund,2010,2009
3,0.5,1.3,1.3,1.7,0.0,0.0,0.0,21988,2.8,Borussia Dortmund,2010,2009
4,3.1,1.2,1.0,2.4,0.4,0.3,0.0,9014,2.8,Borussia Dortmund,2010,2009
5,5.2,0.8,0.8,3.1,1.1,0.6,0.0,25482,2.4,Borussia Dortmund,2010,2009
6,1.8,0.6,1.1,1.1,0.1,0.3,0.0,1430,2.4,Borussia Dortmund,2010,2009
7,0.6,1.5,1.1,1.5,0.0,0.1,0.0,31005,2.2,Borussia Dortmund,2010,2009
8,0.5,1.2,1.3,1.7,0.2,0.3,0.0,842,2.0,Borussia Dortmund,2010,2009
9,2.4,1.0,1.6,2.1,0.2,0.1,0.0,43364,2.0,Borussia Dortmund,2010,2009
10,1.1,1.1,1.1,1.0,0.0,0.1,0.0,12475,1.9,Borussia Dortmund,2010,2009
11,3.0,0.4,0.8,2.2,0.4,0.2,1.0,28839,1.8,Borussia Dortmund,2010,2009
12,0.5,1.0,1.3,0.8,0.0,0.2,0.0,5626,1.7,Borussia Dortmund,2010,2009
13,0.4,0.7,1.6,0.5,0.0,0.2,0.0,6401,1.2,Borussia Dortmund,2010,2009
14,0.2,1.3,1.3,0.9,0.0,0.3,0.0,1518,1.1,Borussia Dortmund,2010,2009
15,0.8,1.0,2.3,1.5,0.0,0.0,0.0,74789,1.0,Borussia Dortmund,2010,2009
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77436,1.0,Borussia Dortmund,2010,2009
17,1.2,0.6,2.1,0.5,0.0,0.0,0.0,20055,0.9,Borussia Dortmund,2010,2009
18,0.0,0.0,1.0,0.0,0.0,0.1,0.0,5759,0.8,Borussia Dortmund,2010,2009
19,0.0,0.0,0.4,0.2,0.0,0.0,0.0,80382,0.6,Borussia Dortmund,2010,2009
20,0.0,0.2,1.1,0.1,0.0,0.0,0.0,14601,0.2,Borussia Dortmund,2010,2009
21,1.4,0.0,0.0,0.0,0.0,0.0,0.0,5760,0.0,Borussia Dortmund,2010,2009
22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,82699,0.0,Borussia Dortmund,2010,2009
23,1.1,0.0,0.0,0.0,0.0,0.0,0.0,5490,0.0,Borussia Dortmund,2010,2009
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14179,0.0,Borussia Dortmund,2010,2009
0,0.4,1.1,2.6,2.9,0.0,0.2,0.0,14182,3.1,Eintracht Frankfurt,2010,2009
1,3.4,1.0,2.0,1.7,0.4,0.8,1.0,2911,3.0,Eintracht Frankfurt,2010,2009
2,4.3,0.6,2.3,3.0,0.7,0.5,0.0,4681,2.9,Eintracht Frankfurt,2010,2009
3,1.7,0.3,0.6,1.1,0.6,0.1,0.0,71852,2.3,Eintracht Frankfurt,2010,2009
4,0.6,0.7,1.7,1.1,0.2,0.1,0.0,6540,2.0,Eintracht Frankfurt,2010,2009
5,1.7,0.3,2.0,2.7,0.0,0.3,0.0,23523,2.0,Eintracht Frankfurt,2010,2009
6,1.3,0.5,1.6,1.1,0.3,0.3,0.0,7043,1.7,Eintracht Frankfurt,2010,2009
7,0.3,1.3,1.0,1.4,0.0,0.1,0.0,2258,1.7,Eintracht Frankfurt,2010,2009
8,5.1,0.5,0.8,2.4,0.9,0.9,1.0,13753,1.7,Eintracht Frankfurt,2010,2009
9,0.3,0.6,0.7,1.2,0.1,0.2,0.0,6268,1.5,Eintracht Frankfurt,2010,2009
10,0.7,0.7,2.2,1.0,0.0,0.1,0.0,4423,1.5,Eintracht Frankfurt,2010,2009
11,0.1,0.9,1.2,0.5,0.1,0.1,0.0,25869,1.3,Eintracht Frankfurt,2010,2009
12,0.0,0.4,0.4,0.2,0.0,0.4,0.0,12356,1.2,Eintracht Frankfurt,2010,2009
13,5.6,0.4,1.1,3.3,0.6,1.0,0.0,9680,1.1,Eintracht Frankfurt,2010,2009
14,2.0,0.5,0.0,0.0,0.0,0.0,0.0,36436,1.0,Eintracht Frankfurt,2010,2009
15,1.8,0.5,2.3,1.3,0.0,0.2,0.0,5486,0.9,Eintracht Frankfurt,2010,2009
16,0.0,0.3,0.1,0.1,0.0,0.1,0.0,21653,0.7,Eintracht Frankfurt,2010,2009
17,0.4,0.4,0.9,0.6,0.0,0.0,0.0,28553,0.6,Eintracht Frankfurt,2010,2009
18,0.5,0.1,0.4,0.4,0.0,0.0,0.0,4212,0.5,Eintracht Frankfurt,2010,2009
19,0.5,0.1,0.9,0.2,0.0,0.1,0.0,5533,0.5,Eintracht Frankfurt,2010,2009
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350,0.3,Eintracht Frankfurt,2010,2009
21,0.0,0.3,0.0,0.0,0.0,0.0,0.0,23592,0.3,Eintracht Frankfurt,2010,2009
22,0.2,0.0,1.1,0.1,0.0,0.0,0.0,12392,0.3,Eintracht Frankfurt,2010,2009
23,0.3,0.0,0.0,0.3,0.0,0.0,0.0,33133,0.3,Eintracht Frankfurt,2010,2009
24,0.0,0.1,1.1,0.1,0.0,0.0,0.0,29624,0.2,Eintracht Frankfurt,2010,2009
25,0.9,0.0,0.0,0.0,0.0,0.0,1.0,5475,0.1,Eintracht Frankfurt,2010,2009
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77438,0.0,Eintracht Frankfurt,2010,2009
27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7551,0.0,Eintracht Frankfurt,2010,2009
28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,81975,0.0,Eintracht Frankfurt,2010,2009
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77437,0.0,Eintracht Frankfurt,2010,2009
0,1.1,2.2,2.4,2.8,0.1,0.4,0.0,16315,5.4,Wolfsburg,2010,2009
1,4.0,1.1,1.7,1.4,1.3,0.8,0.0,10110,3.5,Wolfsburg,2010,2009
2,0.8,1.0,1.3,1.5,0.0,0.1,0.0,11269,2.6,Wolfsburg,2010,2009
3,1.5,0.6,0.8,1.7,0.6,0.3,0.0,5498,2.2,Wolfsburg,2010,2009
4,2.4,1.0,1.0,1.4,0.6,0.6,0.0,30153,2.2,Wolfsburg,2010,2009
5,1.3,0.3,0.9,0.8,0.1,0.3,0.0,28800,2.2,Wolfsburg,2010,2009
6,1.0,1.4,0.7,1.4,0.0,0.4,0.0,14173,2.1,Wolfsburg,2010,2009
7,4.2,0.8,1.0,1.9,1.3,0.7,0.0,6075,2.1,Wolfsburg,2010,2009
8,1.4,0.5,0.6,0.7,0.3,0.1,0.0,10154,2.1,Wolfsburg,2010,2009
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2796,2.0,Wolfsburg,2010,2009
10,0.2,1.2,1.5,0.6,0.0,0.1,0.0,6099,1.9,Wolfsburg,2010,2009
11,0.5,0.7,1.2,1.6,0.0,0.2,0.0,16954,1.9,Wolfsburg,2010,2009
12,4.3,0.4,1.0,1.2,1.5,1.3,1.0,5630,1.4,Wolfsburg,2010,2009
13,0.1,0.6,1.3,0.4,0.0,0.0,0.0,21460,1.3,Wolfsburg,2010,2009
14,1.0,0.4,0.8,1.2,0.2,0.0,0.0,30577,1.1,Wolfsburg,2010,2009
15,0.0,0.4,0.5,0.6,0.0,0.0,0.0,10249,0.9,Wolfsburg,2010,2009
16,0.5,0.0,1.0,1.0,0.0,0.0,0.0,758,0.5,Wolfsburg,2010,2009
17,0.9,0.2,1.9,0.1,0.0,0.1,0.0,24845,0.5,Wolfsburg,2010,2009
18,0.2,0.3,0.4,0.2,0.0,0.0,0.0,3667,0.4,Wolfsburg,2010,2009
19,0.7,0.3,2.8,0.3,0.0,0.1,0.0,15104,0.3,Wolfsburg,2010,2009
20,0.1,0.2,0.8,0.1,0.0,0.0,0.0,5252,0.3,Wolfsburg,2010,2009
21,0.8,0.3,0.0,0.0,0.0,0.0,0.0,4550,0.1,Wolfsburg,2010,2009
22,0.5,0.1,0.0,0.0,0.0,0.0,0.0,10714,0.1,Wolfsburg,2010,2009
23,0.0,0.0,0.3,0.0,0.0,0.0,0.0,66696,0.0,Wolfsburg,2010,2009
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5763,0.0,Wolfsburg,2010,2009
25,0.8,0.0,0.0,0.0,0.0,0.0,0.0,36152,0.0,Wolfsburg,2010,2009
0,1.9,1.2,1.2,1.8,0.5,0.5,0.0,4801,3.2,Bayern Munich,2011,2010
1,2.2,0.9,1.5,2.1,0.2,0.5,0.0,43369,3.1,Bayern Munich,2011,2010
2,0.7,1.2,2.2,1.3,0.1,0.5,0.0,4567,2.9,Bayern Munich,2011,2010
3,0.2,1.2,2.2,1.4,0.1,0.2,0.0,584,2.8,Bayern Munich,2011,2010
4,1.5,0.7,0.7,1.5,0.7,0.2,0.0,5840,2.8,Bayern Munich,2011,2010
5,1.2,0.6,1.0,2.1,0.3,0.2,0.0,70097,2.6,Bayern Munich,2011,2010
6,0.0,0.0,0.7,1.0,0.0,0.0,1.0,18869,2.3,Bayern Munich,2011,2010
7,1.6,0.5,1.2,1.7,0.5,0.4,1.0,29943,2.0,Bayern Munich,2011,2010
8,1.3,0.7,0.4,1.7,0.2,0.2,0.0,5570,1.8,Bayern Munich,2011,2010
9,2.6,0.8,1.0,2.2,0.4,0.5,0.0,2179,1.8,Bayern Munich,2011,2010
10,0.6,0.9,0.9,1.5,0.3,0.3,0.0,17746,1.8,Bayern Munich,2011,2010
11,1.8,0.2,0.4,1.3,0.5,0.1,0.0,29247,1.7,Bayern Munich,2011,2010
12,0.1,0.9,1.1,0.4,0.0,0.1,0.0,31772,1.3,Bayern Munich,2011,2010
13,0.1,0.6,0.8,0.4,0.0,0.0,0.0,9016,1.3,Bayern Munich,2011,2010
14,0.5,0.7,0.3,1.1,0.1,0.3,0.0,6554,1.3,Bayern Munich,2011,2010
15,0.3,0.7,1.0,0.5,0.0,0.1,0.0,37099,1.1,Bayern Munich,2011,2010
16,0.0,0.5,0.0,0.0,0.0,0.0,0.0,39722,1.0,Bayern Munich,2011,2010
17,0.1,1.0,0.6,0.7,0.1,0.1,0.0,5474,1.0,Bayern Munich,2011,2010
18,0.3,0.2,0.8,0.2,0.0,0.0,0.0,3467,0.7,Bayern Munich,2011,2010
