,Team,player_number,Year_start,Year_end,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
19,Liverpool,2987,2010,2011,38,38,0.0,3420,0,0,4,0,0.0,55.2,0.2,1,6.7
20,Liverpool,1103,2010,2011,15,15,0.0,1252,0,1,2,0,0.2,79.8,0.9,0,6.68
21,Liverpool,72738,2010,2011,1(1),1,1.0,155,0,0,1,0,0.0,64.1,2.0,0,6.6
22,Liverpool,2940,2010,2011,7(7),7,7.0,566,0,0,2,0,0.6,79.1,0.3,0,6.52
23,Liverpool,487,2010,2011,9(11),9,11.0,797,2,1,1,1,1.0,83.6,0.3,0,6.41
24,Liverpool,24457,2010,2011,9(16),9,16.0,1058,2,1,1,0,1.3,73.8,0.6,0,6.33
25,Liverpool,21712,2010,2011,5(5),5,5.0,462,0,0,1,0,0.3,84.1,0.1,0,6.27
26,Liverpool,12158,2010,2011,1(8),1,8.0,193,1,0,0,0,0.9,84.0,0.0,0,6.26
27,Liverpool,40027,2010,2011,0(15),0,15.0,321,0,1,1,0,0.5,78.0,0.1,0,6.25
28,Liverpool,67483,2010,2011,0(1),0,1.0,9,0,0,0,0,0.0,75.0,0.0,0,6.18
29,Liverpool,67296,2010,2011,0(1),0,1.0,4,0,0,0,0,0.0,100.0,0.0,0,5.99
0,Manchester City,14167,2010,2011,30(1),30,1.0,2535,20,6,6,0,3.9,82.9,0.1,8,7.59
1,Manchester City,10136,2010,2011,37,37,0.0,3330,0,1,6,0,0.3,85.6,2.0,2,7.42
2,Manchester City,14244,2010,2011,21(5),21,5.0,1946,2,2,8,1,0.7,79.3,1.7,2,7.27
3,Manchester City,14053,2010,2011,35,35,0.0,2977,8,4,3,0,1.4,85.5,1.0,3,7.17
4,Manchester City,14102,2010,2011,30(5),30,5.0,2565,4,7,2,0,1.8,87.0,0.2,2,7.15
5,Manchester City,3817,2010,2011,21(1),21,1.0,1846,1,0,2,1,0.4,86.9,2.0,1,7.1
6,Manchester City,188,2010,2011,31(2),31,2.0,2705,2,2,8,0,0.5,85.2,0.9,1,7.06
7,Manchester City,4608,2010,2011,30(2),30,2.0,2612,1,1,9,0,0.3,90.0,0.5,0,7.05
8,Manchester City,8137,2010,2011,20(2),20,2.0,1882,3,1,1,0,0.4,82.8,1.7,1,6.99
9,Manchester City,14168,2010,2011,16(2),16,2.0,1401,1,1,4,0,0.6,83.2,2.4,0,6.97
10,Manchester City,8786,2010,2011,38,38,0.0,3420,0,0,1,0,0.0,44.0,0.1,2,6.92
11,Manchester City,23589,2010,2011,14(2),14,2.0,1239,0,0,1,0,0.8,78.6,0.9,0,6.91
12,Manchester City,12267,2010,2011,20(4),20,4.0,1717,1,0,5,1,2.0,77.1,0.6,0,6.89
13,Manchester City,33799,2010,2011,12(5),12,5.0,1092,6,0,6,1,2.8,77.1,0.5,2,6.85
14,Manchester City,14269,2010,2011,15(16),15,16.0,1531,4,5,2,0,1.2,82.9,0.0,1,6.78
15,Manchester City,4511,2010,2011,23(9),23,9.0,2050,0,6,4,0,0.8,78.3,0.6,0,6.77
16,Manchester City,24845,2010,2011,8(7),8,7.0,846,2,2,0,0,2.2,69.6,1.4,0,6.62
17,Manchester City,83032,2010,2011,5(2),5,2.0,347,0,0,1,1,0.1,79.1,0.7,0,6.55
18,Manchester City,341,2010,2011,4(11),4,11.0,488,2,0,2,0,0.3,82.4,0.7,0,6.47
19,Manchester City,6363,2010,2011,2(6),2,6.0,241,1,0,0,0,1.0,71.3,1.5,0,6.36
20,Manchester City,2703,2010,2011,2(5),2,5.0,202,0,0,0,0,0.9,79.5,0.1,0,6.35
21,Manchester City,16696,2010,2011,3(9),3,9.0,343,0,0,0,0,0.6,76.5,1.6,0,6.28
22,Manchester City,836,2010,2011,1(2),1,2.0,148,0,0,0,0,0.0,72.4,1.0,0,6.09
23,Manchester City,44524,2010,2011,0(1),0,1.0,20,0,0,0,0,1.0,92.9,0.0,0,6.08
24,Manchester City,98050,2010,2011,0(1),0,1.0,2,0,0,0,0,0.0,75.0,0.0,0,6.04
25,Manchester City,98850,2010,2011,0(1),0,1.0,1,0,0,0,0,0.0,100.0,0.0,0,6.0
26,Manchester City,954,2010,2011,0(1),0,1.0,24,0,0,0,0,0.0,50.0,0.0,0,5.91
0,Manchester United,19104,2010,2011,31(2),31,2.0,2674,9,14,1,0,4.1,80.3,0.4,8,7.71
1,Manchester United,9685,2010,2011,35,35,0.0,3118,5,1,6,1,0.6,81.2,2.9,5,7.51
2,Manchester United,3859,2010,2011,25(3),25,3.0,2226,11,11,5,0,3.5,76.9,0.9,3,7.38
3,Manchester United,2213,2010,2011,24(8),24,8.0,2210,20,3,1,0,3.1,80.3,1.3,6,7.32
4,Manchester United,18296,2010,2011,8(2),8,2.0,741,1,2,1,0,0.7,86.1,0.4,2,7.27
5,Manchester United,4092,2010,2011,15(1),15,1.0,1203,0,1,2,1,0.4,79.7,1.2,1,7.24
6,Manchester United,3203,2010,2011,13(2),13,2.0,1084,5,3,1,0,1.2,86.1,0.5,2,7.22
7,Manchester United,77,2010,2011,19(6),19,6.0,1678,2,6,5,0,1.3,72.7,0.3,0,7.18
8,Manchester United,928,2010,2011,19,19,0.0,1710,0,0,0,0,0.1,82.5,2.1,0,7.13
9,Manchester United,6410,2010,2011,34(1),34,1.0,2963,1,1,1,0,0.4,83.9,1.5,1,7.1
10,Manchester United,71345,2010,2011,11(5),11,5.0,1082,0,0,0,0,0.6,77.5,3.1,0,7.02
11,Manchester United,3841,2010,2011,18(2),18,2.0,1542,0,3,1,0,0.4,79.7,1.0,0,6.99
12,Manchester United,21723,2010,2011,14(4),14,4.0,1190,1,2,2,0,1.1,82.9,0.3,1,6.95
13,Manchester United,5835,2010,2011,24(2),24,2.0,2108,2,6,3,0,0.7,84.5,0.7,0,6.92
14,Manchester United,22079,2010,2011,11(2),11,2.0,1006,0,0,2,1,0.2,84.2,1.8,0,6.9
15,Manchester United,2115,2010,2011,23(5),23,5.0,1976,0,0,1,0,0.7,86.6,0.4,0,6.84
16,Manchester United,1019,2010,2011,4(3),4,3.0,427,0,0,2,0,0.3,77.0,1.4,0,6.82
17,Manchester United,11,2010,2011,16(6),16,6.0,1536,1,3,9,0,0.9,90.2,0.2,0,6.78
18,Manchester United,44031,2010,2011,5(6),5,6.0,556,1,0,2,0,0.1,81.2,0.4,0,6.7
19,Manchester United,35003,2010,2011,15(12),15,12.0,1482,13,1,5,0,2.0,82.1,0.4,0,6.68
20,Manchester United,3101,2010,2011,33,33,0.0,2970,0,1,1,0,0.0,58.6,0.0,0,6.66
21,Manchester United,22818,2010,2011,3(4),3,4.0,283,0,0,0,0,1.1,81.2,0.9,0,6.47
22,Manchester United,30395,2010,2011,6(6),6,6.0,650,0,1,3,0,1.6,85.3,0.3,0,6.44
23,Manchester United,71330,2010,2011,2(5),2,5.0,217,1,0,0,0,0.1,85.7,0.4,0,6.35
24,Manchester United,7,2010,2011,1(10),1,10.0,229,2,0,1,0,0.4,77.7,0.2,0,6.28
25,Manchester United,119,2010,2011,3,3,0.0,207,0,0,1,0,0.0,83.2,0.0,0,6.28
26,Manchester United,89883,2010,2011,0(2),0,2.0,75,0,0,0,0,1.0,58.6,0.5,0,6.27
27,Manchester United,7884,2010,2011,5,5,0.0,450,0,0,0,0,0.0,50.4,0.0,0,6.24
28,Manchester United,553,2010,2011,1,1,0.0,10,0,0,0,0,0.0,66.7,0.0,0,6.14
0,Tottenham,24711,2010,2011,4,4,0.0,352,0,1,0,0,0.5,80.3,1.5,0,7.53
1,Tottenham,4343,2010,2011,28,28,0.0,2240,13,8,4,0,4.0,84.2,0.2,3,7.44
2,Tottenham,562,2010,2011,6,6,0.0,494,0,0,0,0,0.3,85.8,3.3,0,7.4
3,Tottenham,13812,2010,2011,29(1),29,1.0,2452,7,1,1,0,2.1,74.3,1.1,3,7.38
4,Tottenham,4905,2010,2011,24,24,0.0,2160,1,0,6,0,0.6,79.9,4.0,2,7.38
5,Tottenham,20874,2010,2011,32,32,0.0,2801,3,2,3,0,1.7,86.5,0.6,2,7.34
6,Tottenham,11580,2010,2011,30,30,0.0,2573,0,0,2,0,0.4,71.3,1.0,2,7.22
7,Tottenham,10133,2010,2011,30,30,0.0,2700,0,0,4,0,0.0,54.3,0.0,2,7.01
8,Tottenham,6434,2010,2011,19(2),19,2.0,1704,2,1,2,0,0.6,78.5,1.3,1,7.0
9,Tottenham,14805,2010,2011,19(2),19,2.0,1635,1,1,2,1,1.2,76.4,2.7,0,6.95
10,Tottenham,22040,2010,2011,13(2),13,2.0,1167,0,1,1,0,0.4,81.6,1.1,0,6.95
11,Tottenham,8194,2010,2011,13(1),13,1.0,1165,2,2,3,0,2.1,82.1,0.4,0,6.91
12,Tottenham,3837,2010,2011,14(5),14,5.0,1320,0,1,2,0,1.2,87.7,0.5,0,6.89
13,Tottenham,68890,2010,2011,11(8),11,8.0,1076,1,0,4,0,1.1,82.0,0.7,0,6.89
14,Tottenham,1554,2010,2011,26(1),26,1.0,2339,0,0,5,0,0.4,86.6,2.0,2,6.88
15,Tottenham,3553,2010,2011,5(3),5,3.0,494,0,1,1,0,1.8,80.1,0.5,0,6.86
16,Tottenham,19247,2010,2011,7(5),7,5.0,823,1,0,0,0,0.3,77.1,2.7,0,6.85
17,Tottenham,5625,2010,2011,25(9),25,9.0,2366,3,2,1,0,0.8,84.4,0.1,1,6.84
18,Tottenham,3807,2010,2011,20(14),20,14.0,1935,4,6,0,0,1.5,64.8,4.1,0,6.83
19,Tottenham,2813,2010,2011,8,8,0.0,720,0,0,0,0,0.0,75.9,0.0,0,6.8
20,Tottenham,6162,2010,2011,1(1),1,1.0,102,0,0,1,0,3.0,90.4,0.0,0,6.69
21,Tottenham,2837,2010,2011,16(6),16,6.0,1481,4,2,0,1,3.1,85.6,0.4,1,6.68
22,Tottenham,7336,2010,2011,18(11),18,11.0,1595,9,4,3,0,2.6,75.5,0.6,1,6.66
23,Tottenham,31549,2010,2011,16(5),16,5.0,1226,0,0,5,0,0.4,86.7,0.4,0,6.52
24,Tottenham,7411,2010,2011,2(11),2,11.0,368,2,0,1,0,1.0,82.9,0.5,1,6.43
25,Tottenham,28112,2010,2011,0(3),0,3.0,42,0,0,0,0,0.0,81.0,0.0,0,6.12
26,Tottenham,88,2010,2011,2(5),2,5.0,223,0,0,0,0,0.9,81.1,0.0,0,6.05
27,Tottenham,69778,2010,2011,0(1),0,1.0,3,0,0,0,0,0.0,0.0,0.0,0,6.0
0,Arsenal,4564,2011,2012,37(1),37,1.0,3334,30,10,8,0,4.6,78.6,0.7,12,7.8
1,Arsenal,1443,2011,2012,29,29,0.0,2475,6,2,4,0,1.4,90.8,0.6,3,7.45
2,Arsenal,27487,2011,2012,10(5),10,5.0,1012,2,0,2,0,1.1,86.2,1.3,0,7.25
3,Arsenal,30051,2011,2012,33,33,0.0,2874,2,1,9,0,0.6,84.8,1.9,2,7.24
4,Arsenal,10599,2011,2012,34,34,0.0,2999,1,11,10,0,0.4,84.3,0.7,0,7.22
5,Arsenal,106454,2011,2012,0(1),0,1.0,45,0,0,0,0,0.0,94.4,0.0,0,7.14
6,Arsenal,19471,2011,2012,20(1),20,1.0,1701,1,2,2,0,0.5,85.5,2.7,1,7.14
7,Arsenal,10209,2011,2012,28(1),28,1.0,2478,6,1,7,0,1.3,85.5,1.9,2,7.13
8,Arsenal,27550,2011,2012,15(1),15,1.0,1253,1,0,1,0,0.5,83.1,1.4,1,7.06
9,Arsenal,845,2011,2012,19(9),19,9.0,1760,1,4,4,0,1.4,85.3,0.4,1,6.93
10,Arsenal,69738,2011,2012,6(4),6,4.0,631,0,1,2,0,0.1,84.7,0.5,0,6.87
11,Arsenal,13796,2011,2012,32(3),32,3.0,2749,8,8,1,0,2.2,79.3,0.3,0,6.86
12,Arsenal,17740,2011,2012,19(9),19,9.0,1688,4,6,0,1,1.4,84.7,0.1,1,6.8
13,Arsenal,26820,2011,2012,27(7),27,7.0,2466,2,4,3,0,1.8,87.3,0.3,0,6.77
14,Arsenal,4490,2011,2012,10(9),10,9.0,901,4,1,1,0,1.1,81.1,0.3,1,6.72
15,Arsenal,6292,2011,2012,21,21,0.0,1830,0,0,2,0,0.4,89.2,1.4,0,6.67
16,Arsenal,84146,2011,2012,6(10),6,10.0,556,2,1,0,0,0.9,84.4,0.2,0,6.65
17,Arsenal,73379,2011,2012,38,38,0.0,3420,0,0,2,0,0.0,62.1,0.1,1,6.6
18,Arsenal,5,2011,2012,0(4),0,4.0,94,2,0,0,0,1.0,60.5,0.5,0,6.59
19,Arsenal,11680,2011,2012,14(4),14,4.0,1167,0,1,3,1,0.2,90.0,1.1,0,6.55
20,Arsenal,13298,2011,2012,1,1,0.0,90,0,0,0,0,2.0,88.1,0.0,0,6.54
21,Arsenal,4599,2011,2012,8(11),8,11.0,722,1,3,1,0,1.4,74.4,0.0,0,6.43
22,Arsenal,69740,2011,2012,3(3),3,3.0,218,0,0,0,1,0.3,81.2,0.2,0,6.43
23,Arsenal,18214,2011,2012,0(4),0,4.0,91,0,0,1,0,0.8,87.1,0.5,0,6.39
24,Arsenal,96128,2011,2012,1(3),1,3.0,215,0,0,0,0,0.3,78.4,0.5,0,6.38
25,Arsenal,6236,2011,2012,1(10),1,10.0,169,1,0,0,0,0.7,72.2,1.0,0,6.34
26,Arsenal,91879,2011,2012,5(4),5,4.0,494,0,1,0,1,0.1,86.2,0.0,0,6.29
27,Arsenal,21064,2011,2012,0(1),0,1.0,6,0,0,0,0,0.0,75.0,0.0,0,6.0
28,Arsenal,32858,2011,2012,0(2),0,2.0,24,0,0,1,0,0.0,88.2,0.0,0,5.97
29,Arsenal,24366,2011,2012,1,1,0.0,90,0,0,0,0,0.0,85.3,0.0,0,5.9
30,Arsenal,13819,2011,2012,0(1),0,1.0,10,0,0,0,0,0.0,77.8,0.0,0,5.89
31,Arsenal,3929,2011,2012,0(1),0,1.0,9,0,0,0,0,0.0,100.0,0.0,0,5.06
0,Chelsea,25363,2011,2012,29(5),29,5.0,2533,6,13,2,0,1.9,87.0,0.0,2,7.31
1,Chelsea,28191,2011,2012,28(2),28,2.0,2475,5,1,4,0,1.6,85.1,0.4,3,7.21
2,Chelsea,27586,2011,2012,18(2),18,2.0,1652,2,1,5,0,0.8,85.1,0.9,0,7.19
3,Chelsea,48,2011,2012,26(4),26,4.0,2251,11,5,5,0,2.2,86.9,0.2,3,7.12
4,Chelsea,15338,2011,2012,26(3),26,3.0,2264,3,1,6,0,0.8,85.8,1.5,2,7.12
5,Chelsea,70,2011,2012,31,31,0.0,2790,6,1,8,0,0.8,91.2,1.7,2,7.11
6,Chelsea,10132,2011,2012,3,3,0.0,246,0,0,0,0,1.7,88.9,2.7,0,7.0
7,Chelsea,11981,2011,2012,9(1),9,1.0,855,1,0,2,0,0.9,85.3,0.8,0,6.98
8,Chelsea,10685,2011,2012,24(3),24,3.0,2119,1,2,5,1,0.6,84.4,0.7,0,6.97
9,Chelsea,14115,2011,2012,2,2,0.0,180,0,0,0,0,0.0,80.4,0.5,0,6.9
10,Chelsea,23736,2011,2012,28(2),28,2.0,2269,11,3,3,0,3.1,81.6,0.0,2,6.88
11,Chelsea,342,2011,2012,31(1),31,1.0,2786,0,5,7,1,0.4,87.8,0.5,1,6.86
12,Chelsea,4384,2011,2012,16(8),16,8.0,1481,5,1,1,1,2.7,62.6,1.1,1,6.83
13,Chelsea,10111,2011,2012,23(5),23,5.0,1932,2,3,8,0,1.8,84.5,0.1,1,6.81
14,Chelsea,527,2011,2012,3(6),3,6.0,410,1,1,0,0,1.7,82.3,0.8,0,6.81
15,Chelsea,22846,2011,2012,6(1),6,1.0,540,0,0,1,0,0.3,90.8,0.9,0,6.8
16,Chelsea,4056,2011,2012,20(12),20,12.0,1904,6,4,4,1,2.1,74.1,0.9,2,6.76
17,Chelsea,6775,2011,2012,34,34,0.0,3060,0,0,0,0,0.0,62.7,0.1,0,6.74
18,Chelsea,8028,2011,2012,7(5),7,5.0,577,1,1,0,0,1.1,81.1,0.3,0,6.73
19,Chelsea,90780,2011,2012,11(5),11,5.0,951,0,0,2,0,0.4,89.5,0.5,0,6.72
20,Chelsea,15464,2011,2012,15(7),15,7.0,1327,0,0,4,0,0.5,90.2,0.9,0,6.7
21,Chelsea,1832,2011,2012,10(4),10,4.0,920,0,1,3,0,1.4,91.3,0.4,0,6.6
22,Chelsea,1563,2011,2012,11(15),11,15.0,1155,2,3,3,0,1.3,82.7,0.5,1,6.6
23,Chelsea,7010,2011,2012,3(3),3,3.0,368,0,0,1,0,0.2,84.6,0.5,0,6.41
24,Chelsea,78498,2011,2012,1(7),1,7.0,158,0,1,0,0,1.1,81.1,0.3,0,6.35
25,Chelsea,27551,2011,2012,1(1),1,1.0,77,0,0,0,0,0.0,87.3,0.0,0,6.33
26,Chelsea,92324,2011,2012,0(2),0,2.0,13,0,0,0,0,0.0,92.3,0.0,0,6.18
27,Chelsea,10874,2011,2012,2,2,0.0,180,0,0,0,0,0.0,62.3,0.0,0,6.12
28,Chelsea,4490,2011,2012,0(1),0,1.0,1,0,0,0,0,0.0,0.0,0.0,0,6.03
0,Liverpool,11774,2011,2012,0(1),0,1.0,64,0,0,1,0,0.0,40.0,0.0,0,7.55
1,Liverpool,31451,2011,2012,12,12,0.0,1045,0,0,5,0,0.5,85.6,1.8,1,7.4
2,Liverpool,22221,2011,2012,29(2),29,2.0,2557,11,3,5,0,4.1,75.3,0.2,6,7.35
3,Liverpool,8327,2011,2012,27(1),27,1.0,2177,2,6,4,1,1.8,79.5,1.5,3,7.24
4,Liverpool,17,2011,2012,12(6),12,6.0,1212,5,2,0,0,1.7,83.2,0.6,2,7.03
5,Liverpool,4574,2011,2012,22(1),22,1.0,1952,1,0,2,0,1.0,83.9,0.8,2,7.02
6,Liverpool,19840,2011,2012,33(1),33,1.0,2995,2,1,2,1,0.9,83.2,2.3,1,6.94
7,Liverpool,7398,2011,2012,24(3),24,3.0,2141,1,1,6,0,1.2,84.5,1.6,0,6.92
8,Liverpool,44687,2011,2012,12,12,0.0,964,0,0,1,0,0.7,79.5,0.7,0,6.89
9,Liverpool,23383,2011,2012,21(14),21,14.0,2065,4,2,5,0,2.5,64.0,4.3,3,6.89
10,Liverpool,14230,2011,2012,33(2),33,2.0,2992,0,2,2,0,0.4,80.6,0.3,0,6.84
11,Liverpool,4445,2011,2012,10(2),10,2.0,800,4,1,1,0,1.9,90.6,0.3,0,6.78
12,Liverpool,71268,2011,2012,4(3),4,3.0,484,1,0,1,0,0.1,82.2,1.3,0,6.71
13,Liverpool,1982,2011,2012,12(15),12,15.0,1242,6,3,6,0,1.6,88.6,0.0,2,6.7
14,Liverpool,68659,2011,2012,31(6),31,6.0,2666,2,1,3,0,1.1,83.9,0.4,0,6.67
15,Liverpool,5641,2011,2012,28(8),28,8.0,2477,0,0,1,0,2.0,85.4,0.2,0,6.65
16,Liverpool,10111,2011,2012,0(2),0,2.0,35,0,1,0,0,0.5,85.0,0.0,0,6.59
17,Liverpool,7516,2011,2012,22(12),22,12.0,2004,2,1,3,0,1.5,77.5,0.9,1,6.59
18,Liverpool,44068,2011,2012,15(1),15,1.0,1302,0,1,0,1,0.6,86.0,0.6,0,6.56
19,Liverpool,40027,2011,2012,8(5),8,5.0,728,1,0,2,0,1.5,83.0,0.6,0,6.53
20,Liverpool,2987,2011,2012,34,34,0.0,3053,0,0,0,1,0.0,64.2,0.1,0,6.47
21,Liverpool,1329,2011,2012,19(2),19,2.0,1725,0,0,1,0,0.0,80.6,0.7,0,6.43
22,Liverpool,94030,2011,2012,5,5,0.0,386,0,0,2,0,0.0,81.9,0.8,0,6.39
23,Liverpool,14252,2011,2012,4,4,0.0,295,0,0,0,1,0.0,71.8,0.0,0,6.32
24,Liverpool,2940,2011,2012,1(1),1,1.0,67,0,0,0,0,0.0,85.1,0.0,0,6.31
25,Liverpool,97692,2011,2012,0(3),0,3.0,25,0,0,0,0,0.7,86.7,0.0,0,6.1
0,Manchester City,14102,2011,2012,33(3),33,3.0,2819,6,15,0,0,2.4,87.1,0.1,5,7.5
1,Manchester City,14260,2011,2012,31(3),31,3.0,2602,23,8,2,0,3.8,86.5,0.1,6,7.45
2,Manchester City,14053,2011,2012,31(1),31,1.0,2651,6,6,8,0,2.0,90.5,0.6,3,7.42
3,Manchester City,6042,2011,2012,28,28,0.0,2488,0,4,1,1,0.4,85.5,0.9,1,7.37
4,Manchester City,10136,2011,2012,31,31,0.0,2774,3,1,5,1,0.6,86.6,1.0,2,7.32
5,Manchester City,14244,2011,2012,18(3),18,3.0,1549,1,0,5,0,0.9,87.4,1.0,2,7.29
6,Manchester City,188,2011,2012,31(3),31,3.0,2739,1,3,8,1,0.7,86.4,1.1,2,7.23
7,Manchester City,13298,2011,2012,26(4),26,4.0,2173,5,9,2,0,1.9,91.1,0.1,2,7.2
8,Manchester City,12267,2011,2012,9(3),9,3.0,821,2,4,1,0,2.1,82.0,1.1,1,7.18
9,Manchester City,14167,2011,2012,7(6),7,6.0,601,4,3,1,0,2.5,86.8,0.2,0,7.14
10,Manchester City,33799,2011,2012,14(9),14,9.0,1325,13,1,4,2,3.6,77.5,0.5,2,7.07
11,Manchester City,8137,2011,2012,30(1),30,1.0,2688,2,1,1,0,0.3,87.5,1.4,1,7.05
12,Manchester City,24845,2011,2012,16(14),16,14.0,1497,14,3,1,0,3.1,68.8,1.2,3,7.04
13,Manchester City,14168,2011,2012,23(6),23,6.0,2043,1,5,2,0,0.7,84.3,1.8,1,7.03
14,Manchester City,4511,2011,2012,17(9),17,9.0,1579,3,5,3,0,0.6,84.3,0.5,0,6.91
15,Manchester City,14269,2011,2012,10(16),10,16.0,1140,6,2,1,0,1.3,87.7,0.0,0,6.88
16,Manchester City,8786,2011,2012,38,38,0.0,3420,0,0,0,0,0.0,50.9,0.0,1,6.82
17,Manchester City,4608,2011,2012,11(10),11,10.0,1071,0,0,5,0,0.3,92.3,0.2,0,6.71
18,Manchester City,77564,2011,2012,5(6),5,6.0,543,1,0,1,0,0.3,84.0,1.4,0,6.63
19,Manchester City,3817,2011,2012,8(6),8,6.0,847,0,0,0,0,0.5,89.4,0.7,0,6.58
20,Manchester City,2239,2011,2012,1(4),1,4.0,164,0,1,0,0,0.2,92.0,0.0,0,6.3
21,Manchester City,11669,2011,2012,0(1),0,1.0,9,0,0,0,0,0.0,100.0,0.0,0,6.09
22,Manchester City,553,2011,2012,0(1),0,1.0,13,0,0,0,0,0.0,100.0,0.0,0,6.05
23,Manchester City,98850,2011,2012,0(1),0,1.0,10,0,0,0,0,0.0,91.7,0.0,0,6.03
0,Manchester United,30395,2011,2012,1,1,0.0,90,0,1,0,0,4.0,96.2,0.0,0,8.06
1,Manchester United,3859,2011,2012,32(2),32,2.0,2839,27,4,1,0,4.6,80.7,0.8,6,7.73
2,Manchester United,18296,2011,2012,22(5),22,5.0,2120,4,13,3,0,1.0,85.6,0.4,4,7.51
3,Manchester United,9685,2011,2012,6,6,0.0,502,0,0,0,0,0.7,81.9,3.0,2,7.5
4,Manchester United,19104,2011,2012,24(5),24,5.0,2111,8,10,2,0,2.2,80.2,0.5,3,7.43
5,Manchester United,4092,2011,2012,10(2),10,2.0,916,0,4,2,0,0.8,88.1,1.0,0,7.39
6,Manchester United,6410,2011,2012,37,37,0.0,3239,0,4,6,0,0.6,86.3,1.3,1,7.38
7,Manchester United,2115,2011,2012,27(3),27,3.0,2513,2,3,4,0,0.9,90.1,0.3,3,7.34
8,Manchester United,68651,2011,2012,1,1,0.0,90,0,0,0,0,0.0,76.0,0.0,0,7.3
9,Manchester United,8166,2011,2012,19(6),19,6.0,1573,6,7,3,0,2.2,83.8,0.2,2,7.24
10,Manchester United,11,2011,2012,14(3),14,3.0,1170,4,0,3,0,1.2,93.1,0.2,2,7.22
11,Manchester United,21723,2011,2012,8(2),8,2.0,695,2,1,2,0,1.0,86.0,0.1,0,7.22
12,Manchester United,22079,2011,2012,28(1),28,1.0,2428,1,3,6,1,0.5,90.1,1.6,1,7.21
13,Manchester United,81726,2011,2012,25(4),25,4.0,2124,1,2,6,0,0.9,83.9,1.4,0,7.18
14,Manchester United,39308,2011,2012,23(7),23,7.0,2018,9,4,3,0,2.7,86.4,0.3,3,7.17
15,Manchester United,928,2011,2012,29(1),29,1.0,2565,0,0,4,0,0.1,90.0,0.8,0,6.99
16,Manchester United,79554,2011,2012,29,29,0.0,2610,0,0,0,0,0.0,55.6,0.1,1,6.98
17,Manchester United,77,2011,2012,14(11),14,11.0,1467,2,8,3,0,0.8,80.2,0.2,2,6.93
18,Manchester United,3203,2011,2012,10(7),10,7.0,925,2,1,0,0,0.7,89.5,0.1,0,6.88
19,Manchester United,2213,2011,2012,5(7),5,7.0,513,7,0,0,0,1.3,83.5,0.7,1,6.86
20,Manchester United,10620,2011,2012,8,8,0.0,720,0,0,0,0,0.0,53.8,0.1,0,6.85
21,Manchester United,71345,2011,2012,14(5),14,5.0,1294,1,0,1,0,0.4,83.1,1.2,0,6.84
22,Manchester United,5835,2011,2012,7(1),7,1.0,644,1,1,1,0,0.4,89.9,0.0,0,6.75
23,Manchester United,35003,2011,2012,18(10),18,10.0,1477,10,2,0,0,1.7,82.7,0.1,0,6.69
24,Manchester United,44031,2011,2012,2(3),2,3.0,247,0,0,1,0,0.4,84.3,0.6,0,6.67
25,Manchester United,69956,2011,2012,5(5),5,5.0,435,0,1,0,0,0.9,91.5,0.0,0,6.61
26,Manchester United,97752,2011,2012,0(3),0,3.0,67,0,0,0,0,1.3,95.3,0.0,0,6.56
27,Manchester United,107942,2011,2012,0(2),0,2.0,68,0,0,0,0,0.0,84.6,0.0,0,6.44
28,Manchester United,71330,2011,2012,0(3),0,3.0,44,0,0,0,0,0.7,84.6,0.0,0,6.22
29,Manchester United,107940,2011,2012,0(1),0,1.0,4,0,0,0,0,1.0,100.0,0.0,0,5.98
30,Manchester United,7,2011,2012,0(1),0,1.0,79,0,0,0,0,2.0,85.0,0.0,0,5.74
0,Tottenham,13812,2011,2012,36,36,0.0,3217,9,10,3,0,3.8,82.5,1.0,8,7.66
1,Tottenham,20874,2011,2012,36,36,0.0,3216,4,4,2,0,2.3,87.4,0.3,2,7.59
2,Tottenham,14805,2011,2012,33,33,0.0,2904,1,0,2,1,0.9,84.2,3.7,1,7.3
3,Tottenham,6363,2011,2012,32(1),32,1.0,2841,17,11,3,0,3.0,80.8,1.9,4,7.29
4,Tottenham,270,2011,2012,28(1),28,1.0,2476,0,1,7,1,0.7,89.5,0.2,0,7.22
5,Tottenham,4343,2011,2012,28(5),28,5.0,2339,11,7,3,0,3.1,88.0,0.2,4,7.21
6,Tottenham,4905,2011,2012,6(1),6,1.0,548,0,0,1,0,0.4,86.2,3.3,0,7.2
7,Tottenham,69778,2011,2012,37,37,0.0,3231,2,1,4,0,0.7,83.0,0.9,1,7.13
8,Tottenham,11580,2011,2012,34,34,0.0,2963,2,4,6,0,0.9,80.1,0.4,2,7.11
9,Tottenham,1554,2011,2012,15,15,0.0,1325,0,0,1,0,0.2,93.0,1.3,0,7.09
10,Tottenham,68890,2011,2012,17(6),17,6.0,1419,0,0,6,0,0.8,87.6,0.5,1,7.0
11,Tottenham,2837,2011,2012,11(14),11,14.0,1288,11,1,2,0,2.6,82.5,0.0,0,6.84
12,Tottenham,5625,2011,2012,19(4),19,4.0,1582,3,5,1,0,0.8,86.1,0.2,0,6.83
13,Tottenham,562,2011,2012,21,21,0.0,1795,0,0,0,0,0.5,90.6,1.6,0,6.82
14,Tottenham,110,2011,2012,5(5),5,5.0,398,3,1,0,0,1.8,80.2,0.7,0,6.76
