,Unnamed: 0,player_number,name,Year_start,Year_end,Test points,Decision tree points,Random forest points,XGBoost points,Polynomial points,dt delta ponts,rf delta ponts,xgb delta ponts,pl delta ponts
432,432,135625,Matías Vecino,2019,2020,7.14,6.9719444444444445,7.085199999999997,7.090634,7.19287315065893,0.16805555555555518,0.054800000000002846,0.04936600000000002,0.05287315065893061
433,433,114323,Valentino Lazaro,2019,2020,6.11,6.203333333333331,6.069300000000001,6.122354,6.20713997301884,0.09333333333333105,0.04069999999999929,0.01235399999999931,0.09713997301884003
434,434,25244,Alexis Sánchez,2019,2020,6.08,6.426938775510204,6.283499999999999,6.1885324,6.004225656839295,0.34693877551020424,0.20349999999999913,0.10853239999999964,0.0757743431607052
435,435,371397,Sebastiano Esposito,2019,2020,6.99,6.823809523809524,6.8206000000000016,6.813551,6.746016207963359,0.16619047619047578,0.16939999999999866,0.17644899999999986,0.24398379203664078
436,436,69344,Christian Eriksen,2019,2020,7.21,7.138260869565213,7.207199999999999,7.133732,7.274532504001009,0.07173913043478652,0.00280000000000058,0.07626799999999978,0.06453250400100874
437,437,329665,Alessandro Bastoni,2019,2020,6.0,6.0805,6.013900000000001,6.1138988,6.025311390280463,0.0804999999999998,0.013900000000001356,0.1138988000000003,0.025311390280463364
438,438,148684,Nicolò Barella,2019,2020,6.81,6.784204545454545,6.801099999999998,6.9053383,6.708213722354974,0.025795454545454177,0.008900000000001462,0.09533830000000076,0.10178627764502579
439,439,299344,Lautaro Martínez,2019,2020,5.88,6.367962962962964,6.284799999999999,6.248157,5.858213783271537,0.48796296296296404,0.40479999999999894,0.36815700000000007,0.02178621672846326
440,440,33064,Victor Moses,2019,2020,7.37,7.368536585365852,7.668399999999999,7.676292,7.370111731919253,0.001463414634147675,0.2983999999999991,0.306292,0.00011173191925273329
441,441,27421,Andrea Ranocchia,2019,2020,6.98,6.782250000000002,6.838400000000002,6.854349,6.744924300816925,0.19774999999999832,0.14159999999999862,0.1256510000000004,0.23507569918307514
442,442,10372,Daniele Padelli,2019,2020,6.8,6.692588235294116,6.873399999999998,6.7857833,6.724123353353163,0.10741176470588343,0.07339999999999858,0.014216699999999527,0.07587664664683658
443,443,302918,Milan Skriniar,2019,2020,8.03,7.229268292682925,7.444499999999997,7.6540074,8.044515438987268,0.8007317073170741,0.5855000000000024,0.3759925999999991,0.014515438987269036
444,444,320834,Achraf Hakimi,2020,2021,6.63,6.717297297297296,6.7271,6.6979065,6.78930568101598,0.08729729729729652,0.09710000000000019,0.06790650000000031,0.1593056810159803
445,445,78498,Romelu Lukaku,2020,2021,6.26,6.0805,6.148900000000005,6.153939,6.348466641172805,0.1795,0.11109999999999509,0.10606099999999952,0.088466641172805
446,446,136279,Roberto Gagliardini,2020,2021,6.55,6.692588235294116,6.777200000000001,6.768523,6.365257093384468,0.14258823529411657,0.22720000000000073,0.21852300000000024,0.18474290661553194
447,447,8166,Ashley Young,2020,2021,6.62,6.67875,6.694099999999995,6.6845245,6.565457700310517,0.05874999999999986,0.07409999999999517,0.0645245000000001,0.05454229968948354
448,448,82399,Stefan de Vrij,2020,2021,6.88,6.982622950819673,7.026100000000001,7.005594,6.851411350981663,0.10262295081967299,0.14610000000000145,0.12559400000000043,0.02858864901833691
449,449,302918,Milan Skriniar,2020,2021,6.75,6.717297297297296,6.680299999999999,6.595615,6.68305513935558,0.03270270270270359,0.06970000000000098,0.15438500000000044,0.06694486064442007
450,450,329665,Alessandro Bastoni,2020,2021,6.33,6.1739622641509415,6.160500000000001,6.145271,6.310288310456442,0.15603773584905856,0.16949999999999932,0.18472899999999992,0.019711689543558286
451,451,148684,Nicolò Barella,2020,2021,6.22,6.865625000000001,6.835499999999995,6.582585,6.376366208357168,0.6456250000000017,0.6154999999999955,0.36258500000000016,0.1563662083571682
452,452,25244,Alexis Sánchez,2020,2021,6.69,6.67875,6.7036,6.7702055,6.529407241333015,0.011250000000000426,0.01359999999999939,0.08020549999999993,0.16059275866698552
453,453,299344,Lautaro Martínez,2020,2021,6.23,6.0805,6.107850000000002,6.0703506,6.35837561429956,0.14950000000000063,0.12214999999999865,0.15964940000000016,0.1283756142995598
454,454,69344,Christian Eriksen,2020,2021,6.65,6.574358974358974,6.664499999999999,6.8302155,6.637907593532917,0.07564102564102626,0.01449999999999907,0.18021550000000008,0.012092406467083094
455,455,70524,Ivan Perisic,2020,2021,6.31,6.426938775510204,6.431,6.448037,6.354800455855744,0.1169387755102047,0.12100000000000044,0.13803700000000063,0.04480045585574466
456,456,9972,Samir Handanovic,2020,2021,6.58,6.594000000000001,6.4238,6.4628706,6.545981320797655,0.014000000000001123,0.15620000000000012,0.1171294000000005,0.03401867920234469
457,457,317544,Andrea Pinamonti,2020,2021,7.25,7.216538461538461,7.2396,7.1929803,7.264512713811748,0.03346153846153932,0.010399999999999743,0.05701969999999967,0.014512713811748235
458,458,27421,Andrea Ranocchia,2020,2021,7.4,6.965294117647061,7.036899999999996,6.985379,7.412441998634152,0.4347058823529393,0.36310000000000464,0.41462100000000035,0.012441998634151297
459,459,10372,Daniele Padelli,2020,2021,6.61,6.84969696969697,6.682200000000002,6.7027206,6.571931350755691,0.2396969696969693,0.07220000000000137,0.09272059999999982,0.03806864924430897
460,460,12267,Aleksandar Kolarov,2020,2021,6.89,6.787166666666666,6.759599999999998,6.8551974,6.969696743230227,0.10283333333333378,0.13040000000000163,0.034802599999999906,0.07969674323022691
461,461,87449,Marcelo Brozovic,2020,2021,6.48,6.1739622641509415,6.424500000000002,6.4802003,6.518125793555328,0.3060377358490589,0.05549999999999855,0.000200299999999487,0.03812579355532719
462,462,135625,Matías Vecino,2020,2021,6.59,6.781315789473684,6.683199999999999,6.6192255,6.598671882415388,0.1913157894736841,0.0931999999999995,0.029225499999999904,0.00867188241538841
463,463,296723,Ionut Radu,2020,2021,5.59,6.367962962962964,6.306600000000006,6.3320007,5.562225723989484,0.7779629629629641,0.7166000000000059,0.7420007000000002,0.02777427601051574
464,464,25008,Arturo Vidal,2020,2021,6.4,6.58162601626016,6.533899999999997,6.4894404,6.508945521070047,0.18162601626015995,0.13389999999999702,0.08944039999999998,0.10894552107004696
465,465,136306,Stefano Sensi,2020,2021,8.58,8.048181818181819,7.519500000000002,7.6800427,8.56763458451511,0.5318181818181813,1.0604999999999984,0.8999572999999996,0.012365415484890008
466,466,141870,Davide Di Molfetta,2014,2015,6.77,6.875714285714285,6.920199999999998,6.8049674,6.7760323064071,0.10571428571428498,0.1501999999999981,0.034967400000000204,0.00603230640710084
467,467,2796,Cristian Zaccardo,2014,2015,7.12,6.900476190476189,6.951500000000001,6.956188,6.974251534563587,0.21952380952381123,0.16849999999999898,0.16381200000000007,0.14574846543641318
468,468,260498,Davide Calabria,2014,2015,6.14,6.203333333333331,6.229,6.0703354,6.053502107335887,0.06333333333333169,0.08900000000000041,0.06966459999999941,0.0864978926641129
469,469,24605,Keisuke Honda,2014,2015,6.69,6.574358974358974,6.676100000000002,6.784017,6.3689735871621975,0.1156410256410263,0.013899999999998691,0.09401700000000002,0.32102641283780287
470,470,105591,Suso,2014,2015,7.1,7.216538461538461,7.202499999999998,7.100995,7.190875450533449,0.11653846153846104,0.10249999999999826,0.0009950000000005232,0.09087545053344925
471,471,26877,Adil Rami,2014,2015,7.06,6.982622950819673,7.023000000000001,6.9426293,7.08109428999444,0.07737704918032673,0.036999999999999034,0.1173706999999995,0.02109428999444063
472,472,10132,Alex,2014,2015,6.44,6.614069767441863,6.582799999999997,6.614493,6.501935408938379,0.1740697674418623,0.1427999999999967,0.174493,0.061935408938378345
473,473,23206,Ignazio Abate,2014,2015,6.61,6.433763440860217,6.493700000000003,6.588421,6.577474782132618,0.17623655913978364,0.11629999999999718,0.021579000000000015,0.032525217867382494
474,474,70087,Stephan El Shaarawy,2014,2015,6.97,7.056964285714287,7.061699999999999,7.128116,7.013286668404256,0.08696428571428694,0.09169999999999945,0.1581160000000006,0.043286668404256545
475,475,4608,Nigel de Jong,2014,2015,6.77,6.978035714285715,6.961300000000001,6.95323,7.0102230477467415,0.20803571428571566,0.1913000000000018,0.18323,0.24022304774674197
476,476,137069,Alessandro Mastalli,2014,2015,6.42,6.614069767441863,6.634599999999998,6.586605,6.370368665791302,0.19406976744186277,0.21459999999999813,0.16660499999999967,0.04963133420869781
477,477,6166,Sulley Muntari,2014,2015,6.79,6.381315789473685,6.193200000000003,6.365064,6.781363377897249,0.40868421052631465,0.5967999999999973,0.42493599999999976,0.008636622102750735
478,478,2303,Philippe Mexes,2014,2015,5.98,6.203333333333331,6.1379000000000055,6.108628,6.108982950730179,0.22333333333333094,0.15790000000000504,0.12862799999999996,0.12898295073017874
479,479,4056,Fernando Torres,2014,2015,6.1,6.1739622641509415,6.1909,6.164934,5.916018351703463,0.07396226415094187,0.09090000000000042,0.06493400000000005,0.18398164829653663
480,480,12473,Alessio Cerci,2014,2015,7.22,6.991470588235295,6.984399999999996,7.1269207,7.227730312014617,0.22852941176470498,0.23560000000000336,0.09307929999999942,0.007730312014617269
481,481,31355,Andrea Poli,2014,2015,7.23,6.865625000000001,6.913000000000004,6.9104342,7.241472359212408,0.364374999999999,0.3169999999999966,0.31956580000000034,0.011472359212407746
482,482,2533,Christian Abbiati,2014,2015,6.75,6.995151515151515,7.000299999999999,7.0140486,6.582419417067072,0.24515151515151512,0.2502999999999993,0.26404859999999974,0.16758058293292777
483,483,24419,Pablo Armero,2014,2015,6.48,6.3625,6.446699999999996,6.499034,6.4706618055713525,0.1175000000000006,0.033300000000004104,0.01903399999999955,0.009338194428647917
484,484,10445,Diego López,2014,2015,6.55,6.67875,6.685700000000002,6.75836,6.688397556778297,0.12875000000000014,0.1357000000000026,0.20835999999999988,0.13839755677829757
485,485,85470,Marco van Ginkel,2014,2015,7.01,6.84969696969697,6.831900000000004,6.8497396,6.991427348449213,0.16030303030303017,0.17809999999999615,0.16026039999999941,0.018572651550786468
486,486,9974,Riccardo Montolivo,2014,2015,6.97,7.056964285714287,7.0646,7.057318,6.861636537884198,0.08696428571428694,0.09460000000000068,0.08731800000000067,0.10836346211580139
487,487,23065,Salvatore Bocchetti,2014,2015,6.36,6.203333333333331,6.240999999999997,6.221108,6.171930055732341,0.15666666666666895,0.11900000000000333,0.13889200000000024,0.18806994426765922
488,488,9975,Giampaolo Pazzini,2014,2015,6.28,6.275555555555555,6.318099999999999,6.2708187,6.236339132413001,0.004444444444445139,0.038099999999999135,0.009181299999999837,0.04366086758699961
489,489,1832,Michael Essien,2014,2015,6.6,6.787166666666666,6.703800000000001,6.7014246,6.832836198320032,0.18716666666666626,0.10380000000000145,0.10142460000000053,0.23283619832003222
490,490,107275,Mattia De Sciglio,2014,2015,6.53,6.3595,6.521399999999997,6.4188514,6.570856816466672,0.17050000000000054,0.00860000000000305,0.11114859999999993,0.04085681646667183
491,491,2247,Daniele Bonera,2014,2015,6.15,6.381315789473685,6.210300000000001,6.1262393,6.274989580830989,0.23131578947368503,0.060300000000000686,0.023760700000000412,0.12498958083098888
492,492,23206,Ignazio Abate,2015,2016,6.92,6.782250000000002,6.8079,6.865924,7.0504537615536425,0.13774999999999782,0.11209999999999987,0.054076000000000235,0.13045376155364252
493,493,10132,Alex,2015,2016,6.83,6.992183908045978,6.930699999999999,7.006458,6.63995816219771,0.1621839080459777,0.1006999999999989,0.17645800000000023,0.19004183780228967
494,494,14040,Luca Antonelli,2015,2016,7.09,7.155526315789473,7.061600000000004,7.00721,7.194034474470048,0.06552631578947299,0.028399999999995984,0.08279000000000014,0.10403447447004854
495,495,40384,Giacomo Bonaventura,2015,2016,6.81,6.900476190476189,6.887799999999999,6.8654585,6.798980025834494,0.09047619047618927,0.07779999999999898,0.0554585000000003,0.011019974165505708
496,496,71687,Carlos Bacca,2015,2016,6.85,6.965294117647061,7.085799999999995,7.0790753,6.754983895437235,0.11529411764706143,0.2357999999999958,0.22907530000000076,0.09501610456276488
497,497,2303,Philippe Mexes,2015,2016,6.36,6.381315789473685,6.1915,6.239523,6.354237659399742,0.021315789473685065,0.16850000000000076,0.12047700000000017,0.005762340600258042
498,498,107275,Mattia De Sciglio,2015,2016,6.51,6.58162601626016,6.618699999999997,6.692368,6.475828817693986,0.07162601626016052,0.10869999999999713,0.1823680000000003,0.03417118230601357
499,499,262515,Gianluigi Donnarumma,2015,2016,6.99,6.433763440860217,6.535699999999999,6.4772973,7.059181675689344,0.5562365591397835,0.4543000000000008,0.5127027000000002,0.06918167568934397
500,500,14105,Luiz Adriano,2015,2016,7.52,7.229268292682925,7.170199999999998,7.2892385,7.490987167767474,0.2907317073170743,0.3498000000000019,0.23076149999999984,0.029012832232525376
501,501,11867,Kevin-Prince Boateng,2015,2016,6.41,6.614069767441863,6.434099999999997,6.4189897,6.419479560534585,0.20406976744186256,0.024099999999997124,0.008989699999999878,0.009479560534584763
502,502,9974,Riccardo Montolivo,2015,2016,7.09,6.426,6.542500000000003,6.628011,7.040922414288295,0.6639999999999997,0.5474999999999968,0.461989,0.04907758571170451
503,503,10445,Diego López,2015,2016,6.06,6.0805,6.0108500000000005,6.086527,6.135097986516526,0.020500000000000185,0.04914999999999914,0.026527000000000633,0.07509798651652666
504,504,24605,Keisuke Honda,2015,2016,6.85,6.965294117647061,6.904199999999999,6.887619,7.083055078202015,0.11529411764706143,0.054199999999998916,0.03761900000000029,0.23305507820201576
505,505,2533,Christian Abbiati,2015,2016,7.42,6.6135,7.126800000000002,6.9865637,7.407632143317456,0.8064999999999998,0.2931999999999979,0.43343630000000033,0.01236785668254381
506,506,31355,Andrea Poli,2015,2016,6.44,6.475084745762713,6.5612,6.4551415,6.141533530149967,0.035084745762712366,0.12119999999999997,0.015141499999999475,0.298466469850033
507,507,260498,Davide Calabria,2015,2016,7.09,6.965294117647061,6.984499999999998,7.018033,7.058673178217983,0.12470588235293878,0.10550000000000193,0.07196699999999989,0.03132682178201662
508,508,67428,Andrea Bertolacci,2015,2016,7.24,7.247066666666665,7.195499999999998,7.11878,7.286717131955719,0.007066666666665,0.04450000000000198,0.1212200000000001,0.04671713195571847
509,509,273539,Manuel Locatelli,2015,2016,6.3,6.367962962962964,6.1123,6.199166,6.304816854512565,0.06796296296296411,0.18769999999999953,0.10083399999999987,0.004816854512565527
510,510,19553,Antonio Nocerino,2015,2016,6.02,6.0805,6.066700000000001,6.111724,6.092340082785355,0.06050000000000022,0.046700000000001296,0.09172400000000014,0.07234008278535509
511,511,140116,José Mauri,2015,2016,6.42,6.594000000000001,6.373900000000003,6.4035435,6.415595060814925,0.17400000000000126,0.046099999999997365,0.016456500000000318,0.004404939185074674
512,512,4608,Nigel de Jong,2015,2016,6.72,6.784204545454545,6.886800000000003,6.784612,6.609104353932223,0.06420454545454568,0.16680000000000295,0.06461200000000034,0.11089564606777635
513,513,33799,Mario Balotelli,2015,2016,6.87,6.860833333333336,6.878399999999999,6.832988,6.938494049852135,0.009166666666664547,0.008399999999999075,0.03701199999999982,0.06849404985213514
514,514,118158,Alessio Romagnoli,2015,2016,6.45,6.4545,6.519900000000002,6.531337,6.647558202533404,0.0045000000000001705,0.0699000000000014,0.08133699999999955,0.19755820253340417
515,515,97262,Rodrigo Ely,2015,2016,6.86,6.690952380952384,6.639100000000002,6.641662,6.819111352151864,0.16904761904761667,0.22089999999999854,0.21833800000000014,0.04088864784813673
516,516,329681,Patrick Cutrone,2016,2017,6.63,6.781315789473684,6.5802,6.563664,6.45518044744382,0.15131578947368407,0.04980000000000029,0.06633599999999973,0.17481955255617976
517,517,129903,Mario Pasalic,2016,2017,6.56,6.614069767441863,6.5293999999999945,6.406403,6.586407881473119,0.05406976744186309,0.030600000000005068,0.15359699999999954,0.026407881473119232
518,518,40384,Giacomo Bonaventura,2016,2017,7.01,6.9719444444444445,6.916900000000002,6.8960166,7.051758066125108,0.03805555555555529,0.09309999999999796,0.11398339999999951,0.041758066125107796
519,519,24605,Keisuke Honda,2016,2017,6.88,7.008888888888891,6.8329999999999975,6.7530804,6.956766780412678,0.12888888888889127,0.04700000000000237,0.1269195999999999,0.0767667804126777
520,520,105591,Suso,2016,2017,7.72,7.645384615384614,7.442600000000001,7.5265164,7.75990917763747,0.07461538461538542,0.2773999999999983,0.19348359999999953,0.03990917763746982
521,521,118158,Alessio Romagnoli,2016,2017,6.73,6.784204545454545,6.801600000000003,6.7324,6.767280166214183,0.054204545454545006,0.07160000000000277,0.0023999999999997357,0.03728016621418284
522,522,23206,Ignazio Abate,2016,2017,6.62,6.861333333333335,6.822499999999996,6.773709,5.979625754118329,0.24133333333333518,0.20249999999999613,0.1537090000000001,0.640374245881671
523,523,98317,Gerard Deulofeu,2016,2017,7.09,6.787166666666666,6.958199999999998,7.205177,7.067119600654128,0.30283333333333395,0.13180000000000192,0.11517700000000008,0.022880399345871716
524,524,107275,Mattia De Sciglio,2016,2017,7.04,7.368536585365852,7.313299999999999,7.3106656,7.034937349036444,0.3285365853658524,0.273299999999999,0.27066560000000006,0.005062650963555626
