,Unnamed: 0,age,height,id,name,position,weight
15,15,26,184,143467,Luca Valzania, M(C),72
17,17,27,187,362599,Arkadiusz Reca," D(L),M(L)",81
18,18,29,180,133808,Emiliano Rigoni," M(CLR),FW",87
20,20,21,187,369414,Roberto Piccoli, FW,78
22,22,25,187,362600,Matteo Pessina, AM(CR),77
24,24,23,185,341525,Ibañez, D(C),73
6,6,29,171,122683,Matteo Politano," AM(CLR),FW",67
11,11,30,189,82399,Stefan de Vrij, D(C),78
16,16,25,174,299344,Lautaro Martínez, FW,72
15,15,21,180,372824,Paolo Gozzi, Defender,0
21,21,29,188,78880,Mattia Perin, GK,85
22,22,24,176,275831,Grigoris Kastanos, AM(CR),71
24,24,24,181,279541,Matheus Pereira, Midfielder,68
27,27,22,0,375437,Manolo Portanova, AM(CL),0
28,28,22,180,371257,Hans Nicolussi Caviglia, Midfielder,0
29,29,24,182,318750,Stephy Mavididi," AM(LR),FW",71
0,0,26,189,294193,Fabián Ruiz, M(CL),70
13,13,37,189,11624,Orestis Karnezis, GK,79
14,14,25,190,241022,Alex Meret, GK,82
24,24,30,171,82144,Simone Verdi," AM(CLR),FW",62
25,25,22,181,369883,Gianluca Gaetano, Midfielder,71
6,6,39,193,17949,Antonio Mirante, GK,79
15,15,23,190,332398,Nicolò Zaniolo," AM(CR),FW",79
20,20,32,198,41554,Robin Olsen, GK,89
23,23,23,178,332268,Luca Pellegrini," D(L),M(L)",72
24,24,23,186,367278,Zan Celar, Forward,80
25,25,25,172,243516,Ante Coric, Midfielder,68
3,3,24,175,259102,Ismaël Bennacer, DMC,70
11,11,23,188,349207,Rafael Leão," AM(L),FW",81
13,13,22,185,337443,Matteo Gabbia, D(C),78
20,20,22,188,367260,Marco Brescianini, Midfielder,0
21,21,23,180,365308,Alexis Saelemaekers, M(R),72
23,23,28,184,294163,Rade Krunic, M(CL),74
24,24,26,183,317652,Léo Duarte, D(C),76
30,30,20,186,395219,Lorenzo Colombo, Forward,74
31,31,32,192,95499,Antonio Donnarumma, Goalkeeper,96
32,32,20,188,388493,Daniel Maldini, Forward,83
4,4,29,181,295456,Ruslan Malinovskyi," M(CR),FW",79
22,22,22,180,388482,Ebrima Colley, AM(R),70
23,23,22,188,395600,Bosko Sutalo, D(C),72
26,26,21,187,387695,Jacopo Da Riva, Midfielder,81
28,28,22,188,349184,Raoul Bellanova, M(R),82
29,29,23,181,361777,Lennart Czyborra," D(L),M(L)",72
3,3,27,168,136306,Stefano Sensi, AM(C),62
12,12,25,175,148684,Nicolò Barella, AM(C),68
14,14,30,185,93935,Cristiano Biraghi," D(L),M(L)",78
22,22,26,180,114323,Valentino Lazaro," D(R),M(CLR)",75
24,24,20,186,371397,Sebastiano Esposito, FW,76
25,25,20,185,388505,Lucien Agoumé, DMC,72
26,26,20,185,390738,Lorenzo Pirola, Defender,72
27,27,36,191,10372,Daniele Padelli, GK,82
29,29,39,185,22378,Tommaso Berni, GK,80
5,5,24,192,362555,Merih Demiral, D(C),86
10,10,23,188,320374,Matthijs de Ligt, D(C),89
22,22,23,176,333120,Gianluca Frabotta, D(L),70
24,24,24,186,333196,Simone Muratore, Midfielder,74
25,25,24,178,322584,Luca Zanimacchia, Forward,72
26,26,23,177,386591,Marco Olivieri, Forward,0
27,27,23,185,392687,Daouda Peeters, Midfielder,0
28,28,23,188,334100,Giacomo Vrioni, Forward,85
4,4,29,183,122469,Giovanni Di Lorenzo," D(CLR),M(R)",83
16,16,27,170,111892,Stanislav Lobotka, DMC,68
17,17,27,175,318511,Hirving Lozano," AM(LR),FW",70
20,20,22,182,339579,Eljif Elmas, M(CLR),68
10,10,29,177,101017,Jordan Veretout, M(C),67
15,15,20,0,386519,Riccardo Calafiori, Defender,0
26,26,24,181,357388,Gonzalo Villar, DMC,73
28,28,25,190,342606,Daniel Fuzato, GK,88
29,29,25,189,344262,Yildirim Çetin, D(C),90
16,16,22,179,391836,Pierre Kalulu, D(CR),69
18,18,22,181,343501,Sandro Tonali, DMC,79
15,15,25,185,363652,Joakim Maehle," D(LR),M(LR)",79
18,18,26,182,129354,Aleksey Miranchuk," M(CR),FW",74
22,22,30,185,135098,Johan Mojica," D(L),M(L)",66
24,24,20,187,402046,Matteo Ruggeri, M(L),69
25,25,25,178,302893,Fabio Depaoli," D(R),DMC,M(R)",71
26,26,26,182,255776,Viktor Kovalenko, M(C),75
27,27,21,0,410046,Davide Ghislandi, Midfielder,0
28,28,20,175,408053,Emmanuel Gyabuaa, Midfielder,70
1,1,24,175,322971,Federico Chiesa," M(CLR),FW",70
15,15,24,185,338275,Weston McKennie," D(C),M(CLR)",84
19,19,21,178,369426,Nicolò Fagioli, Midfielder,71
25,25,23,182,406702,Alessandro Di Pardo, Defender,76
26,26,21,180,412831,Félix Correia, Forward,44
29,29,20,0,400097,Radu Dragusin, D(C),0
16,16,28,192,295358,Amir Rrahmani, D(CL),87
19,19,19,0,408821,Antonio Cioffi, Forward,0
25,25,26,190,141525,Nikita Contini, Goalkeeper,82
17,17,20,164,403913,Nicola Zalewski, M(L),0
20,20,21,0,386668,Ebrima Darboe, DMC,0
21,21,22,191,343778,Marash Kumbulla, D(C),78
23,23,21,188,364716,Bryan Reynolds, D(R),75
28,28,20,0,407590,Edoardo Bove, Midfielder,0
6,6,27,191,141646,Mike Maignan, GK,89
9,9,31,174,401098,Junior Messias," AM(CR),FW",70
27,27,20,0,411943,Luca Stanga, Defender,0
7,7,24,183,343308,Teun Koopmeiners," D(C),M(C)",77
17,17,28,191,126278,Juan Musso, GK,93
19,19,24,185,298515,Giuseppe Pezzella," D(L),M(L)",81
20,20,22,188,395847,Matteo Lovato, D(C),83
23,23,18,0,405133,Giorgio Scalvini, D(C),0
25,25,19,0,434316,Moustapha Cissé, Forward,0
26,26,20,0,431602,Alasanne Sidibe, Midfielder,0
28,28,20,0,430899,Giorgio Cittadini, Defender,0
30,30,19,0,431604,Tommaso De Nipoti, Forward,0
31,31,22,173,400090,Valentin Mihaila, AM(L),61
8,8,26,188,322153,Denzel Dumfries," D(R),M(R)",80
23,23,19,0,429193,Mattia Zanotti, Defender,0
24,24,21,187,403803,Martín Satriano, FW,75
25,25,34,183,22466,Felipe Caicedo, FW,84
5,5,22,190,315369,Dusan Vlahovic, FW,75
18,18,25,191,252419,Denis Zakaria," D(C),DMC",81
23,23,19,0,425080,Fabio Miretti, M(C),0
26,26,20,176,363936,Kaio Jorge, FW,64
28,28,19,176,425079,Matìas Soulé, Midfielder,0
31,31,20,0,395637,Martin Palumbo, Midfielder,0
18,18,23,0,362440,Davide Marfella, Goalkeeper,0
21,21,21,0,423515,Alessandro Zanoli, D(R),0
6,6,30,181,70614,Sérgio Oliveira, DMC,72
10,10,34,190,23089,Rui Patrício, GK,84
13,13,24,181,397846,Matías Viña," D(L),M(L)",70
17,17,18,187,427130,Cristian Volpato, Midfielder,0
20,20,27,190,262707,Eldor Shomurodov, FW,81
24,24,19,0,426915,Felix Afena-Gyan, Forward,0
29,29,18,193,431397,Dimitrios Keramitsis, Defender,0
