,Team,player_number,Year_start,Year_end,key_passes_per_game,passes_per_game,crosses_per_game,long_ball_per_game,through_balls_per_game
0,Chelsea,25363,2011,2012,3.0,43.7,1.8,2.7,0.4
1,Chelsea,342,2011,2012,0.8,43.9,0.5,2.3,0.1
2,Chelsea,48,2011,2012,1.8,51.2,0.9,4.1,0.4
3,Chelsea,4056,2011,2012,1.0,17.8,0.3,0.3,0.1
4,Chelsea,23736,2011,2012,0.8,23.4,0.2,1.3,0.2
5,Chelsea,1563,2011,2012,1.6,26.7,1.2,0.8,0.1
6,Chelsea,10111,2011,2012,1.4,47.0,0.6,3.1,0.2
7,Chelsea,10685,2011,2012,0.8,43.1,0.8,1.9,0.0
8,Chelsea,15338,2011,2012,0.6,36.8,0.4,3.9,0.0
9,Chelsea,27586,2011,2012,0.5,43.9,0.2,4.9,0.4
10,Chelsea,4384,2011,2012,1.3,16.2,0.3,0.5,0.3
11,Chelsea,70,2011,2012,0.4,58.9,0.0,2.9,0.0
12,Chelsea,1832,2011,2012,0.7,47.8,0.1,2.4,0.0
13,Chelsea,527,2011,2012,0.7,20.7,0.8,0.9,0.2
14,Chelsea,28191,2011,2012,0.7,33.3,0.1,1.0,0.1
15,Chelsea,78498,2011,2012,0.6,6.6,0.3,0.0,0.0
16,Chelsea,8028,2011,2012,1.4,21.2,0.2,0.4,0.3
17,Chelsea,10132,2011,2012,0.3,39.0,0.0,1.7,0.0
18,Chelsea,11981,2011,2012,0.1,38.9,0.0,3.1,0.0
19,Chelsea,14115,2011,2012,0.0,25.5,0.0,4.5,0.0
20,Chelsea,92324,2011,2012,0.5,6.5,0.0,0.0,0.5
21,Chelsea,15464,2011,2012,0.4,49.5,0.0,3.7,0.1
22,Chelsea,90780,2011,2012,0.4,41.1,0.0,3.1,0.0
23,Chelsea,7010,2011,2012,0.3,23.8,0.2,0.8,0.0
24,Chelsea,6775,2011,2012,0.0,30.5,0.0,9.0,0.0
25,Chelsea,10874,2011,2012,0.5,30.5,0.0,12.0,0.0
26,Chelsea,22846,2011,2012,0.7,39.0,0.9,0.7,0.0
27,Chelsea,27551,2011,2012,0.0,27.5,0.0,0.5,0.0
28,Chelsea,4490,2011,2012,0.0,1.0,0.0,0.0,0.0
0,Liverpool,8327,2011,2012,1.9,49.0,1.3,4.9,0.4
1,Liverpool,1982,2011,2012,1.3,21.7,1.1,0.7,0.0
2,Liverpool,22221,2011,2012,2.0,34.3,0.4,1.2,0.3
3,Liverpool,23383,2011,2012,1.2,20.9,0.1,0.6,0.0
4,Liverpool,14230,2011,2012,1.0,52.1,0.8,2.7,0.1
5,Liverpool,17,2011,2012,1.6,49.7,1.4,4.6,0.2
6,Liverpool,7398,2011,2012,0.3,38.9,0.1,2.6,0.0
7,Liverpool,7516,2011,2012,1.2,31.9,0.4,1.1,0.1
8,Liverpool,44068,2011,2012,0.4,51.8,0.0,5.1,0.0
9,Liverpool,68659,2011,2012,0.8,40.3,0.4,2.6,0.2
10,Liverpool,19840,2011,2012,0.3,44.2,0.1,4.1,0.0
11,Liverpool,4445,2011,2012,0.8,32.8,0.1,1.3,0.2
12,Liverpool,10111,2011,2012,1.0,10.0,0.5,0.0,0.0
13,Liverpool,11774,2011,2012,1.0,25.0,0.0,8.0,0.0
14,Liverpool,14252,2011,2012,0.0,19.5,0.0,7.3,0.0
15,Liverpool,2940,2011,2012,1.5,23.5,1.5,0.5,0.0
16,Liverpool,4574,2011,2012,1.0,47.3,0.5,2.6,0.0
17,Liverpool,1329,2011,2012,0.0,37.5,0.0,4.0,0.0
18,Liverpool,94030,2011,2012,0.4,39.8,0.4,0.8,0.0
19,Liverpool,40027,2011,2012,0.4,35.4,0.2,2.1,0.0
20,Liverpool,2987,2011,2012,0.1,30.5,0.0,9.4,0.0
21,Liverpool,31451,2011,2012,0.9,57.3,0.0,3.9,0.1
22,Liverpool,44687,2011,2012,0.6,29.7,0.3,0.7,0.1
23,Liverpool,97692,2011,2012,0.7,5.0,0.3,0.3,0.0
24,Liverpool,71268,2011,2012,0.4,31.3,0.1,3.6,0.0
25,Liverpool,5641,2011,2012,1.5,34.6,1.3,1.3,0.0
0,Manchester City,14102,2011,2012,2.9,56.1,1.0,1.6,0.5
1,Manchester City,13298,2011,2012,2.5,52.9,1.3,1.4,0.5
2,Manchester City,14260,2011,2012,1.7,25.3,0.1,0.4,0.1
3,Manchester City,14053,2011,2012,1.7,75.6,0.1,5.5,0.3
4,Manchester City,4511,2011,2012,1.1,37.9,0.7,2.0,0.1
5,Manchester City,14168,2011,2012,0.5,26.8,0.2,0.3,0.0
6,Manchester City,12267,2011,2012,1.2,37.1,1.3,1.3,0.0
7,Manchester City,6042,2011,2012,1.0,50.4,0.7,2.6,0.1
8,Manchester City,14167,2011,2012,2.5,30.8,0.0,1.0,0.4
9,Manchester City,24845,2011,2012,1.1,17.0,0.1,0.6,0.1
10,Manchester City,188,2011,2012,1.0,64.4,0.2,3.6,0.2
11,Manchester City,14269,2011,2012,1.5,21.8,0.6,1.0,0.1
12,Manchester City,2239,2011,2012,1.0,27.4,0.4,3.6,0.2
13,Manchester City,8137,2011,2012,0.2,45.8,0.0,1.2,0.0
14,Manchester City,33799,2011,2012,0.9,20.5,0.2,0.5,0.1
15,Manchester City,10136,2011,2012,0.3,53.1,0.0,4.2,0.0
16,Manchester City,98850,2011,2012,0.0,12.0,0.0,2.0,0.0
17,Manchester City,8786,2011,2012,0.1,21.6,0.0,5.0,0.0
18,Manchester City,3817,2011,2012,0.1,31.1,0.0,1.7,0.0
19,Manchester City,11669,2011,2012,0.0,1.0,0.0,0.0,0.0
20,Manchester City,4608,2011,2012,0.3,42.7,0.0,3.4,0.0
21,Manchester City,553,2011,2012,1.0,15.0,0.0,0.0,0.0
22,Manchester City,14244,2011,2012,1.0,39.4,0.4,0.9,0.1
23,Manchester City,77564,2011,2012,0.1,25.5,0.0,0.8,0.0
0,Manchester United,18296,2011,2012,2.4,44.7,1.7,1.1,0.1
1,Manchester United,19104,2011,2012,2.3,36.2,1.6,0.5,0.1
2,Manchester United,77,2011,2012,1.8,40.4,1.0,2.4,0.3
3,Manchester United,8166,2011,2012,1.7,29.4,1.4,1.5,0.1
4,Manchester United,39308,2011,2012,1.1,24.5,0.0,0.5,0.1
5,Manchester United,6410,2011,2012,1.1,43.5,0.4,1.4,0.0
6,Manchester United,4092,2011,2012,0.9,51.3,0.8,2.1,0.0
7,Manchester United,3859,2011,2012,1.5,50.4,0.3,5.3,0.2
8,Manchester United,22079,2011,2012,0.4,48.9,0.0,4.0,0.0
9,Manchester United,2115,2011,2012,1.0,73.1,0.1,6.0,0.1
10,Manchester United,35003,2011,2012,0.8,14.4,0.2,0.4,0.0
11,Manchester United,81726,2011,2012,0.6,39.7,0.4,2.4,0.0
12,Manchester United,21723,2011,2012,1.3,51.4,0.4,4.6,0.1
13,Manchester United,5835,2011,2012,1.1,59.5,0.3,7.1,0.0
14,Manchester United,30395,2011,2012,1.0,78.0,1.0,7.0,0.0
15,Manchester United,3203,2011,2012,0.5,28.5,0.1,0.5,0.0
16,Manchester United,69956,2011,2012,0.5,30.5,0.2,1.3,0.1
17,Manchester United,10620,2011,2012,0.0,27.9,0.0,6.3,0.0
18,Manchester United,68651,2011,2012,0.0,25.0,0.0,6.0,0.0
19,Manchester United,71345,2011,2012,0.2,30.5,0.3,2.2,0.0
20,Manchester United,79554,2011,2012,0.0,27.6,0.0,7.3,0.0
21,Manchester United,2213,2011,2012,0.5,19.7,0.0,0.3,0.1
22,Manchester United,107942,2011,2012,0.0,13.0,0.5,0.0,0.0
23,Manchester United,44031,2011,2012,0.6,24.2,0.8,0.8,0.0
24,Manchester United,71330,2011,2012,0.7,8.7,0.0,0.0,0.0
25,Manchester United,7,2011,2012,0.0,20.0,0.0,3.0,0.0
26,Manchester United,9685,2011,2012,0.7,41.5,0.2,4.5,0.0
27,Manchester United,97752,2011,2012,0.0,28.3,0.0,3.0,0.0
28,Manchester United,11,2011,2012,1.1,66.9,0.0,9.5,0.1
29,Manchester United,928,2011,2012,0.1,43.1,0.0,5.1,0.0
30,Manchester United,107940,2011,2012,0.0,3.0,0.0,0.0,0.0
0,Tottenham,6363,2011,2012,1.8,34.3,0.1,1.0,0.2
1,Tottenham,13812,2011,2012,2.3,40.2,1.3,1.6,0.3
2,Tottenham,4343,2011,2012,2.3,49.1,1.2,4.1,0.4
3,Tottenham,5625,2011,2012,1.7,24.7,0.6,0.3,0.1
4,Tottenham,11580,2011,2012,1.3,59.4,0.7,6.9,0.1
5,Tottenham,20874,2011,2012,2.6,70.4,1.3,7.6,0.5
6,Tottenham,36849,2011,2012,0.5,24.3,0.0,1.8,0.0
7,Tottenham,2837,2011,2012,0.6,11.6,0.0,0.2,0.1
8,Tottenham,69778,2011,2012,0.9,48.0,0.5,3.0,0.1
9,Tottenham,110,2011,2012,0.3,11.6,0.0,0.2,0.3
10,Tottenham,7411,2011,2012,1.4,35.2,0.3,3.0,0.1
11,Tottenham,270,2011,2012,0.8,59.4,0.2,2.7,0.3
12,Tottenham,69877,2011,2012,0.0,11.0,0.0,0.0,0.0
13,Tottenham,3426,2011,2012,0.0,26.0,0.0,7.2,0.0
14,Tottenham,99588,2011,2012,1.0,4.0,0.0,0.0,0.0
15,Tottenham,24711,2011,2012,0.1,14.5,0.3,0.5,0.0
16,Tottenham,28112,2011,2012,0.1,5.3,0.0,0.0,0.0
17,Tottenham,562,2011,2012,0.0,39.7,0.0,3.0,0.0
18,Tottenham,4905,2011,2012,0.1,41.3,0.0,6.3,0.0
19,Tottenham,3807,2011,2012,2.0,33.0,0.0,3.0,0.0
20,Tottenham,7336,2011,2012,0.4,6.8,0.0,0.2,0.2
21,Tottenham,13311,2011,2012,0.0,14.8,0.0,1.4,0.0
22,Tottenham,68890,2011,2012,0.5,34.8,0.0,1.5,0.0
23,Tottenham,19247,2011,2012,0.2,13.4,0.0,1.4,0.0
24,Tottenham,3553,2011,2012,0.0,7.5,0.0,0.0,0.0
25,Tottenham,8194,2011,2012,1.5,19.0,0.5,5.0,0.0
26,Tottenham,22040,2011,2012,0.0,19.0,0.0,0.3,0.0
27,Tottenham,1554,2011,2012,0.1,45.1,0.0,4.5,0.0
28,Tottenham,14805,2011,2012,0.2,46.9,0.0,3.9,0.0
0,Arsenal,4522,2012,2013,2.6,65.0,1.2,4.9,0.8
1,Arsenal,13796,2012,2013,1.3,16.6,0.9,0.3,0.1
2,Arsenal,6040,2012,2013,1.0,28.5,0.2,0.3,0.1
3,Arsenal,84146,2012,2013,0.8,21.0,0.3,0.8,0.1
4,Arsenal,17740,2012,2013,0.8,19.7,0.1,0.0,0.0
5,Arsenal,42686,2012,2013,1.9,47.7,0.5,2.6,0.4
6,Arsenal,27550,2012,2013,1.1,41.0,0.6,1.1,0.0
7,Arsenal,1443,2012,2013,0.8,80.9,0.3,5.3,0.2
8,Arsenal,24444,2012,2013,1.0,20.5,0.0,0.3,0.2
9,Arsenal,26820,2012,2013,1.3,53.7,0.2,2.9,0.3
10,Arsenal,23072,2012,2013,0.7,43.2,0.3,1.0,0.0
11,Arsenal,30051,2012,2013,0.1,30.6,0.0,1.4,0.0
12,Arsenal,845,2012,2013,0.9,47.2,0.0,1.9,0.5
13,Arsenal,27487,2012,2013,0.6,38.8,0.6,1.9,0.1
14,Arsenal,4599,2012,2013,0.7,8.3,0.4,0.4,0.1
15,Arsenal,19471,2012,2013,0.8,59.9,0.7,1.6,0.0
16,Arsenal,91879,2012,2013,0.6,56.9,0.5,2.8,0.0
17,Arsenal,69738,2012,2013,0.1,14.3,0.1,0.3,0.0
18,Arsenal,96128,2012,2013,0.0,1.0,0.0,0.0,0.0
19,Arsenal,20973,2012,2013,0.0,29.0,0.0,10.5,0.0
20,Arsenal,6292,2012,2013,0.1,50.1,0.0,1.7,0.0
21,Arsenal,119501,2012,2013,1.0,9.0,0.0,0.0,1.0
22,Arsenal,10209,2012,2013,0.1,40.2,0.0,2.9,0.0
23,Arsenal,18214,2012,2013,1.3,51.3,0.1,1.4,0.0
24,Arsenal,21682,2012,2013,0.0,24.9,0.0,8.4,0.0
25,Arsenal,73379,2012,2013,0.0,24.4,0.0,8.2,0.0
0,Chelsea,25363,2012,2013,2.8,52.5,1.3,2.8,0.2
1,Chelsea,33404,2012,2013,1.9,44.8,0.5,1.2,0.1
2,Chelsea,4056,2012,2013,1.0,18.2,0.2,0.4,0.1
3,Chelsea,41065,2012,2013,1.4,39.8,0.6,1.2,0.0
4,Chelsea,25931,2012,2013,0.9,45.0,0.9,1.9,0.0
5,Chelsea,342,2012,2013,0.6,42.5,0.2,2.1,0.0
6,Chelsea,27586,2012,2013,0.7,50.5,0.2,5.2,0.1
7,Chelsea,11981,2012,2013,0.3,42.4,0.0,3.2,0.0
8,Chelsea,15338,2012,2013,0.4,39.0,0.3,3.1,0.0
9,Chelsea,48,2012,2013,1.1,42.9,0.3,3.2,0.1
10,Chelsea,101964,2012,2013,1.0,18.0,0.0,0.0,0.0
11,Chelsea,23205,2012,2013,0.8,6.8,1.3,0.3,0.0
12,Chelsea,28191,2012,2013,0.6,36.9,0.1,1.8,0.0
13,Chelsea,33064,2012,2013,1.0,18.0,0.2,0.3,0.0
14,Chelsea,23736,2012,2013,0.3,10.1,0.0,1.0,0.0
15,Chelsea,21457,2012,2013,0.6,13.6,0.1,0.3,0.0
16,Chelsea,70,2012,2013,0.0,39.9,0.0,1.6,0.0
17,Chelsea,15464,2012,2013,0.3,53.0,0.0,3.3,0.0
18,Chelsea,122945,2012,2013,0.3,17.0,0.0,1.3,0.0
19,Chelsea,90780,2012,2013,0.2,34.2,0.0,4.3,0.0
20,Chelsea,7010,2012,2013,0.0,4.0,0.0,0.0,0.0
21,Chelsea,6775,2012,2013,0.0,26.8,0.0,7.6,0.0
22,Chelsea,10111,2012,2013,0.3,23.7,0.3,2.7,0.0
23,Chelsea,10874,2012,2013,0.0,19.3,0.0,4.3,0.0
24,Chelsea,22846,2012,2013,0.6,24.9,0.3,0.9,0.0
25,Chelsea,4490,2012,2013,0.5,4.8,0.0,0.0,0.2
0,Liverpool,17,2012,2013,2.6,66.3,1.4,8.4,0.3
1,Liverpool,22221,2012,2013,2.8,36.5,0.5,2.2,0.4
2,Liverpool,80767,2012,2013,1.6,33.4,0.2,0.8,0.8
3,Liverpool,5641,2012,2013,2.3,36.4,1.3,2.0,0.0
4,Liverpool,4574,2012,2013,1.3,48.3,0.3,2.2,0.1
5,Liverpool,68659,2012,2013,1.1,33.0,0.2,1.4,0.1
6,Liverpool,14230,2012,2013,0.9,45.0,0.2,3.0,0.2
7,Liverpool,23736,2012,2013,2.1,26.1,0.1,2.1,0.1
8,Liverpool,97692,2012,2013,1.5,29.9,0.3,0.2,0.0
9,Liverpool,101763,2012,2013,0.3,40.7,0.0,1.1,0.0
10,Liverpool,1329,2012,2013,0.3,34.3,0.0,3.1,0.0
11,Liverpool,105797,2012,2013,2.0,33.0,0.0,1.0,0.0
12,Liverpool,31451,2012,2013,0.7,58.8,0.0,2.2,0.0
13,Liverpool,14176,2012,2013,1.1,40.0,0.1,1.4,0.0
14,Liverpool,23383,2012,2013,0.0,4.0,0.0,0.0,0.0
15,Liverpool,11774,2012,2013,0.0,28.7,0.0,7.6,0.0
16,Liverpool,97710,2012,2013,0.0,4.0,0.0,0.0,0.0
17,Liverpool,7398,2012,2013,0.3,49.8,0.1,2.5,0.0
18,Liverpool,80882,2012,2013,0.5,13.5,0.1,0.2,0.1
19,Liverpool,105591,2012,2013,0.6,21.3,0.1,0.7,0.1
20,Liverpool,23444,2012,2013,0.8,51.7,0.0,3.9,0.0
21,Liverpool,487,2012,2013,0.5,12.8,0.2,0.2,0.0
22,Liverpool,40027,2012,2013,0.7,25.1,0.3,2.1,0.0
23,Liverpool,2987,2012,2013,0.0,30.9,0.0,8.1,0.0
24,Liverpool,44687,2012,2013,0.0,43.8,0.0,0.3,0.0
25,Liverpool,19840,2012,2013,0.3,46.2,0.0,3.3,0.0
26,Liverpool,29762,2012,2013,0.0,5.5,0.0,0.0,0.0
27,Liverpool,71268,2012,2013,0.0,20.2,0.0,2.0,0.0
0,Manchester City,14167,2012,2013,1.8,35.3,0.6,0.9,0.1
1,Manchester City,14102,2012,2013,3.3,57.0,1.4,1.2,0.5
2,Manchester City,13298,2012,2013,2.0,42.5,1.1,1.5,0.1
3,Manchester City,14053,2012,2013,1.4,78.9,0.2,5.5,0.4
4,Manchester City,24845,2012,2013,1.0,21.2,0.1,0.5,0.0
5,Manchester City,4511,2012,2013,1.7,35.3,1.2,1.3,0.1
6,Manchester City,12267,2012,2013,0.8,22.8,1.1,0.9,0.0
7,Manchester City,6042,2012,2013,0.7,46.7,0.6,2.6,0.0
8,Manchester City,188,2012,2013,1.2,58.8,0.4,2.8,0.1
9,Manchester City,14244,2012,2013,0.6,43.7,0.4,1.5,0.0
10,Manchester City,14260,2012,2013,1.3,23.3,0.1,0.4,0.1
11,Manchester City,98850,2012,2013,0.0,1.7,0.0,0.0,0.0
12,Manchester City,12378,2012,2013,0.2,38.1,0.0,3.0,0.0
13,Manchester City,33833,2012,2013,0.1,23.8,0.0,1.1,0.0
14,Manchester City,8786,2012,2013,0.0,21.2,0.0,6.4,0.0
15,Manchester City,8137,2012,2013,0.0,31.7,0.0,1.1,0.0
16,Manchester City,106530,2012,2013,0.0,60.0,0.0,0.0,0.0
17,Manchester City,3817,2012,2013,0.5,28.7,0.0,0.9,0.0
18,Manchester City,8007,2012,2013,1.1,34.3,0.7,1.6,0.0
19,Manchester City,33799,2012,2013,0.6,13.0,0.1,0.4,0.1
20,Manchester City,91200,2012,2013,0.1,46.1,0.0,4.0,0.0
21,Manchester City,14168,2012,2013,0.4,33.9,0.3,1.3,0.0
22,Manchester City,4608,2012,2013,1.0,72.0,0.0,2.0,0.0
23,Manchester City,12779,2012,2013,0.1,5.3,0.1,0.0,0.0
24,Manchester City,10136,2012,2013,0.2,49.9,0.0,5.0,0.0
0,Manchester United,3859,2012,2013,1.8,45.9,0.6,3.7,0.3
1,Manchester United,4564,2012,2013,1.9,26.8,1.1,1.1,0.1
2,Manchester United,18296,2012,2013,1.4,35.9,1.3,0.8,0.0
3,Manchester United,6410,2012,2013,0.7,41.8,0.6,1.1,0.0
4,Manchester United,39308,2012,2013,0.8,18.8,0.1,0.4,0.0
5,Manchester United,2115,2012,2013,1.0,77.1,0.2,5.8,0.1
6,Manchester United,8166,2012,2013,1.8,35.3,1.2,1.4,0.1
7,Manchester United,35003,2012,2013,0.6,12.2,0.1,0.4,0.0
8,Manchester United,4092,2012,2013,0.9,43.2,0.7,1.1,0.0
9,Manchester United,77,2012,2013,1.1,28.9,0.6,1.4,0.1
10,Manchester United,42862,2012,2013,1.0,41.7,0.3,1.5,0.3
11,Manchester United,19104,2012,2013,1.0,24.3,0.7,0.3,0.1
12,Manchester United,69956,2012,2013,0.9,48.9,0.2,3.0,0.0
13,Manchester United,38147,2012,2013,0.4,34.0,0.2,1.0,0.0
14,Manchester United,21723,2012,2013,0.8,37.8,0.1,3.9,0.0
15,Manchester United,22079,2012,2013,0.3,48.9,0.0,3.7,0.0
16,Manchester United,11,2012,2013,0.5,53.5,0.0,7.9,0.0
17,Manchester United,81726,2012,2013,0.5,34.8,0.3,2.0,0.0
18,Manchester United,928,2012,2013,0.2,46.4,0.0,5.0,0.0
19,Manchester United,10620,2012,2013,0.1,21.8,0.0,4.4,0.0
20,Manchester United,71345,2012,2013,0.1,30.2,0.3,1.8,0.0
21,Manchester United,5835,2012,2013,0.7,60.0,0.0,5.7,0.0
22,Manchester United,79554,2012,2013,0.0,23.5,0.0,6.1,0.0
23,Manchester United,9685,2012,2013,0.1,41.5,0.1,4.3,0.0
24,Manchester United,90211,2012,2013,0.0,11.0,0.0,0.5,0.0
0,Tottenham,5625,2012,2013,2.0,25.9,0.4,0.5,0.1
1,Tottenham,16369,2012,2013,1.1,26.4,0.0,0.6,0.2
2,Tottenham,13812,2012,2013,2.3,34.2,1.9,1.1,0.1
3,Tottenham,69346,2012,2013,0.8,13.1,0.5,0.3,0.0
4,Tottenham,69778,2012,2013,1.5,44.4,0.8,3.0,0.2
5,Tottenham,8194,2012,2013,1.1,33.2,1.3,5.0,0.2
6,Tottenham,21778,2012,2013,0.7,47.8,0.3,3.6,0.1
7,Tottenham,2837,2012,2013,0.9,12.9,0.0,0.3,0.2
8,Tottenham,12187,2012,2013,1.9,48.8,0.0,3.3,0.1
9,Tottenham,41004,2012,2013,1.2,31.9,0.1,2.3,0.3
10,Tottenham,68890,2012,2013,1.0,42.3,0.2,2.5,0.1
11,Tottenham,6363,2012,2013,1.1,24.6,0.1,0.8,0.0
12,Tottenham,34131,2012,2013,0.8,47.6,0.4,2.9,0.1
13,Tottenham,270,2012,2013,0.9,44.4,0.1,1.6,0.2
14,Tottenham,76499,2012,2013,0.4,36.3,0.0,3.1,0.0
15,Tottenham,90907,2012,2013,0.1,14.3,0.0,1.1,0.0
16,Tottenham,71522,2012,2013,1.0,3.8,0.2,0.0,0.0
17,Tottenham,11580,2012,2013,0.9,42.7,1.0,5.2,0.1
18,Tottenham,3426,2012,2013,0.0,29.3,0.0,6.9,0.0
19,Tottenham,83532,2012,2013,0.0,0.0,0.0,0.0,0.0
20,Tottenham,25604,2012,2013,0.0,24.3,0.0,5.7,0.0
21,Tottenham,80734,2012,2013,0.0,9.0,0.0,0.0,0.0
22,Tottenham,36849,2012,2013,0.4,23.3,0.1,2.3,0.0
23,Tottenham,3837,2012,2013,0.0,9.0,1.0,1.0,0.0
24,Tottenham,4905,2012,2013,0.0,39.6,0.0,4.9,0.0
25,Tottenham,4343,2012,2013,1.0,30.5,0.5,4.5,0.0
26,Tottenham,1554,2012,2013,0.0,32.0,0.0,3.6,0.0
27,Tottenham,14805,2012,2013,1.0,29.0,0.0,3.0,0.0
0,Arsenal,13756,2013,2014,2.9,63.0,1.4,1.5,0.4
1,Arsenal,26820,2013,2014,1.4,65.9,0.0,3.3,0.4
2,Arsenal,24444,2013,2014,1.0,31.0,0.1,0.9,0.3
3,Arsenal,4522,2013,2014,2.2,62.5,1.2,3.1,0.3
4,Arsenal,42686,2013,2014,1.4,50.8,0.1,2.5,0.4
5,Arsenal,13796,2013,2014,1.8,19.8,1.6,0.2,0.1
6,Arsenal,84146,2013,2014,0.4,23.6,0.1,1.5,0.0
7,Arsenal,19471,2013,2014,0.6,52.9,0.5,1.5,0.0
8,Arsenal,91879,2013,2014,0.3,28.4,0.4,0.7,0.0
9,Arsenal,6040,2013,2014,0.4,30.0,0.2,0.4,0.1
10,Arsenal,23072,2013,2014,0.5,31.3,0.3,0.9,0.0
11,Arsenal,27550,2013,2014,0.5,39.0,0.4,1.0,0.0
12,Arsenal,10209,2013,2014,0.1,24.8,0.0,2.9,0.0
13,Arsenal,845,2013,2014,1.3,41.5,0.3,1.3,0.1
14,Arsenal,122294,2013,2014,0.0,0.0,0.0,0.0,0.0
15,Arsenal,3777,2013,2014,0.0,37.0,0.3,1.7,0.0
16,Arsenal,30051,2013,2014,0.1,39.7,0.0,4.0,0.0
17,Arsenal,20973,2013,2014,0.0,35.0,0.0,6.0,0.0
18,Arsenal,6321,2013,2014,0.3,41.7,0.0,2.4,0.0
19,Arsenal,1443,2013,2014,0.6,69.4,0.2,4.6,0.1
20,Arsenal,13819,2013,2014,0.4,9.4,0.2,0.1,0.1
21,Arsenal,6292,2013,2014,0.1,48.8,0.0,2.6,0.0
22,Arsenal,97376,2013,2014,0.0,4.0,1.0,0.0,0.0
23,Arsenal,119501,2013,2014,0.6,26.4,0.0,0.3,0.1
24,Arsenal,18214,2013,2014,0.0,13.0,0.0,0.0,0.0
25,Arsenal,73379,2013,2014,0.0,26.5,0.0,10.1,0.0
26,Arsenal,83304,2013,2014,0.1,3.1,0.0,0.1,0.0
0,Chelsea,33404,2013,2014,2.7,44.0,0.3,1.6,0.2
1,Chelsea,4056,2013,2014,1.0,16.0,0.1,0.4,0.0
2,Chelsea,38128,2013,2014,1.4,56.0,0.1,4.5,0.2
3,Chelsea,48,2013,2014,1.3,40.2,1.3,2.4,0.0
4,Chelsea,77461,2013,2014,1.0,17.2,0.6,0.4,0.0
5,Chelsea,342,2013,2014,1.0,41.1,0.2,1.7,0.0
6,Chelsea,25363,2013,2014,2.3,41.3,1.8,2.4,0.2
7,Chelsea,41065,2013,2014,1.5,38.2,0.6,2.2,0.0
8,Chelsea,28191,2013,2014,1.1,46.4,0.3,2.9,0.1
9,Chelsea,1594,2013,2014,1.0,15.5,0.0,0.3,0.0
10,Chelsea,29463,2013,2014,2.6,39.4,1.5,2.9,0.0
11,Chelsea,15338,2013,2014,0.8,42.4,0.6,2.2,0.0
12,Chelsea,27586,2013,2014,0.2,43.1,0.1,5.4,0.0
13,Chelsea,21457,2013,2014,0.4,9.1,0.0,0.2,0.0
14,Chelsea,11981,2013,2014,0.3,43.7,0.0,3.1,0.0
15,Chelsea,70,2013,2014,0.1,50.2,0.0,3.6,0.0
16,Chelsea,73084,2013,2014,1.0,25.3,0.0,2.0,0.3
17,Chelsea,15464,2013,2014,0.4,28.5,0.0,2.5,0.0
18,Chelsea,108226,2013,2014,0.9,22.0,0.2,0.4,0.0
19,Chelsea,25931,2013,2014,0.4,41.2,0.4,2.3,0.0
20,Chelsea,149102,2013,2014,0.0,3.0,1.0,1.0,0.0
21,Chelsea,85470,2013,2014,0.0,4.0,0.0,0.5,0.0
22,Chelsea,3852,2013,2014,0.0,20.3,0.0,6.3,0.0
23,Chelsea,1832,2013,2014,0.0,26.4,0.0,2.6,0.0
24,Chelsea,122945,2013,2014,0.0,4.0,0.0,0.0,0.0
25,Chelsea,6775,2013,2014,0.1,23.0,0.0,6.7,0.0
26,Chelsea,78498,2013,2014,0.0,8.0,0.0,0.0,0.0
27,Chelsea,22846,2013,2014,0.0,59.0,0.0,0.0,0.0
28,Chelsea,86509,2013,2014,0.0,22.0,0.0,3.5,0.0
0,Liverpool,17,2013,2014,2.0,65.3,1.4,7.6,0.2
1,Liverpool,22221,2013,2014,2.7,38.3,0.8,2.2,0.5
2,Liverpool,23736,2013,2014,1.0,25.5,0.0,1.5,0.3
3,Liverpool,68659,2013,2014,1.8,57.9,0.2,4.3,0.2
4,Liverpool,80767,2013,2014,2.0,44.8,0.8,1.7,0.4
5,Liverpool,97692,2013,2014,1.6,28.3,0.3,0.7,0.2
6,Liverpool,4574,2013,2014,1.0,50.2,0.2,2.0,0.0
7,Liverpool,14230,2013,2014,1.1,40.8,0.4,3.1,0.0
8,Liverpool,3817,2013,2014,0.4,35.4,0.0,2.2,0.1
9,Liverpool,35958,2013,2014,0.5,29.0,0.1,0.7,0.0
10,Liverpool,7398,2013,2014,0.1,39.8,0.0,1.9,0.0
11,Liverpool,91242,2013,2014,0.6,12.5,0.1,0.3,0.1
12,Liverpool,94030,2013,2014,0.6,38.5,0.1,1.5,0.0
13,Liverpool,85077,2013,2014,0.3,12.2,0.0,0.1,0.1
14,Liverpool,19840,2013,2014,0.2,48.9,0.0,3.1,0.0
15,Liverpool,101763,2013,2014,0.0,16.0,0.0,0.0,0.0
16,Liverpool,141414,2013,2014,0.0,4.0,0.0,0.0,0.0
17,Liverpool,142352,2013,2014,0.0,10.0,0.0,0.0,1.0
18,Liverpool,23444,2013,2014,0.8,34.3,0.0,1.3,0.1
19,Liverpool,105797,2013,2014,0.0,8.0,0.0,0.0,0.0
20,Liverpool,31451,2013,2014,0.5,52.8,0.1,2.3,0.0
21,Liverpool,29575,2013,2014,0.1,51.2,0.1,2.4,0.0
22,Liverpool,44687,2013,2014,0.0,10.2,0.0,0.2,0.0
23,Liverpool,52197,2013,2014,0.0,27.6,0.0,5.8,0.0
